NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
0.000	0.000	0.000	544.067	283.398	496.873	427.472	191.033	520.334	337.352	294.361	129.540	264.170	240.282	133.215	205.121	327.621	27.557	465.781	120.372	62.691	104.981	600.041	725.506
0.000	0.000	0.000	544.022	283.468	496.834	427.525	191.044	520.391	337.348	294.331	129.511	264.168	240.270	133.179	205.147	327.640	27.544	465.773	120.343	62.698	104.878	599.884	725.882
0.000	0.000	0.000	544.012	283.512	496.816	427.585	191.064	520.473	337.357	294.361	129.524	264.170	240.279	133.146	205.152	327.592	27.527	465.773	120.366	62.733	104.823	599.774	726.289
0.000	0.000	0.000	543.972	283.572	496.783	427.625	191.084	520.541	337.338	294.323	129.545	264.200	240.265	133.261	205.159	327.594	27.549	465.758	120.335	62.733	104.816	599.716	726.662
0.000	0.000	0.000	544.032	283.581	496.730	427.682	191.097	520.607	337.346	294.346	129.548	264.080	240.364	133.180	205.161	327.634	27.542	465.765	120.333	62.744	104.826	599.709	727.011
0.000	0.000	0.000	544.018	283.621	496.750	427.693	191.103	520.671	337.320	294.286	129.584	264.109	240.343	133.213	205.144	327.668	27.570	465.749	120.341	62.744	104.807	599.644	727.378
0.000	0.000	0.000	543.989	283.674	496.786	427.712	191.132	520.721	337.317	294.328	129.591	264.050	240.427	133.238	205.134	327.666	27.554	465.703	120.363	62.763	104.737	599.533	727.777
0.000	0.000	0.000	544.004	283.634	496.800	427.778	191.108	520.782	337.317	294.300	129.611	264.194	240.321	133.294	205.148	327.696	27.595	465.709	120.356	62.766	104.709	599.390	728.273
0.000	0.000	0.000	544.012	283.629	496.806	427.836	191.015	520.880	337.317	294.254	129.638	263.981	240.469	133.216	205.144	327.694	27.604	465.691	120.329	62.767	104.694	599.305	728.667
0.000	0.000	0.000	544.056	283.608	496.834	427.869	190.965	520.957	337.330	294.250	129.664	264.134	240.325	133.272	205.170	327.674	27.656	465.712	120.306	62.777	104.733	599.232	728.975
0.000	0.000	0.000	544.088	283.551	496.858	427.940	190.892	521.008	337.325	294.216	129.675	264.140	240.313	133.322	205.162	327.657	27.637	465.688	120.318	62.794	104.737	599.159	729.284
0.000	0.000	0.000	544.136	283.489	496.901	428.007	190.804	521.054	337.350	294.202	129.729	264.102	240.312	133.364	205.177	327.647	27.666	465.697	120.274	62.775	104.760	599.023	729.651
0.000	0.000	0.000	544.161	283.430	496.926	428.069	190.733	521.125	337.353	294.232	129.735	264.139	240.337	133.396	205.208	327.680	27.676	465.702	120.281	62.777	104.802	598.862	730.190
0.000	0.000	0.000	544.217	283.320	496.990	428.099	190.670	521.131	337.399	294.244	129.762	264.221	240.283	133.536	205.222	327.721	27.731	465.698	120.282	62.773	104.846	598.682	730.665
0.000	0.000	0.000	544.296	283.269	497.041	428.183	190.534	521.204	337.428	294.183	129.799	264.109	240.395	133.494	205.249	327.740	27.783	465.713	120.270	62.752	104.890	598.500	731.087
0.000	0.000	0.000	544.334	283.175	497.075	428.217	190.437	521.236	337.407	294.133	129.821	264.232	240.359	133.544	205.231	327.743	27.802	465.724	120.269	62.763	104.997	598.372	731.493
0.000	0.000	0.000	544.346	283.049	497.103	428.290	190.347	521.246	337.427	294.130	129.857	264.263	240.260	133.627	205.242	327.753	27.814	465.697	120.241	62.736	105.028	598.139	731.860
0.000	0.000	0.000	544.378	282.953	497.161	428.369	190.168	521.298	337.427	294.132	129.832	264.286	240.215	133.635	205.258	327.732	27.787	465.698	120.235	62.722	105.105	597.935	732.342
0.000	0.000	0.000	544.423	282.811	497.173	428.388	190.043	521.325	337.440	294.059	129.869	264.276	240.168	133.593	205.257	327.696	27.838	465.705	120.194	62.737	105.246	597.693	732.837
0.000	0.000	0.000	544.428	282.686	497.193	428.489	189.878	521.365	337.470	294.084	129.914	264.335	240.123	133.697	205.275	327.709	27.849	465.705	120.228	62.712	105.381	597.457	733.242
0.000	0.000	0.000	544.469	282.552	497.194	428.556	189.721	521.427	337.495	294.072	129.918	264.374	240.062	133.724	205.293	327.727	27.862	465.711	120.217	62.689	105.539	597.203	733.712
0.000	0.000	0.000	544.496	282.417	497.258	428.623	189.626	521.459	337.479	294.029	129.942	264.228	240.148	133.640	205.307	327.730	27.900	465.712	120.192	62.687	105.597	596.962	734.173
0.000	0.000	0.000	544.525	282.274	497.263	428.595	189.528	521.414	337.480	293.975	129.958	264.208	240.166	133.679	205.288	327.713	27.892	465.692	120.197	62.679	105.655	596.679	734.633
0.000	0.000	0.000	544.546	282.105	497.252	428.629	189.375	521.432	337.481	293.930	129.971	264.256	240.123	133.740	205.310	327.737	27.940	465.700	120.200	62.659	105.780	596.488	734.991
0.000	0.000	0.000	544.592	281.951	497.236	428.669	189.239	521.495	337.464	293.929	129.961	264.284	240.025	133.714	205.293	327.741	27.920	465.709	120.184	62.639	105.953	596.225	735.394
0.000	0.000	0.000	544.611	281.782	497.268	428.747	189.101	521.475	337.462	293.876	130.003	264.192	240.094	133.712	205.296	327.743	27.928	465.685	120.189	62.647	105.941	595.883	735.811
0.000	0.000	0.000	544.651	281.565	497.215	428.790	188.955	521.481	337.457	293.823	130.041	264.241	239.943	133.745	205.285	327.666	27.968	465.701	120.171	62.614	106.017	595.534	736.289
0.000	0.000	0.000	544.660	281.362	497.215	428.851	188.795	521.531	337.433	293.846	130.072	264.211	239.943	133.723	205.297	327.700	27.931	465.702	120.135	62.587	106.243	595.332	736.781
0.000	0.000	0.000	544.702	281.217	497.217	428.912	188.657	521.510	337.445	293.802	130.084	264.281	239.811	133.831	205.302	327.687	27.946	465.700	120.149	62.583	106.411	595.110	737.133
0.000	0.000	0.000	544.730	281.037	497.214	428.912	188.524	521.505	337.433	293.739	130.128	264.294	239.744	133.805	205.304	327.647	28.021	465.721	120.130	62.598	106.495	594.904	737.464
0.000	0.000	0.000	544.784	280.886	497.221	428.957	188.367	521.518	337.440	293.680	130.155	264.287	239.759	133.864	205.285	327.680	28.035	465.732	120.131	62.574	106.533	594.645	737.845
0.000	0.000	0.000	544.832	280.695	497.238	428.969	188.208	521.532	337.445	293.638	130.210	264.135	239.834	133.837	205.309	327.704	28.059	465.693	120.142	62.565	106.521	594.387	738.236
0.000	0.000	0.000	544.889	280.499	497.229	429.012	188.037	521.553	337.436	293.633	130.234	264.276	239.615	133.906	205.280	327.699	28.085	465.712	120.140	62.518	106.589	594.174	738.556
0.000	0.000	0.000	544.929	280.303	497.222	429.076	187.834	521.574	337.419	293.598	130.221	264.261	239.643	133.937	205.315	327.712	28.063	465.711	120.131	62.531	106.641	593.928	738.836
0.000	0.000	0.000	544.967	280.093	497.262	429.140	187.639	521.582	337.421	293.568	130.260	264.269	239.584	133.890	205.335	327.631	28.118	465.728	120.086	62.519	106.793	593.798	739.177
0.000	0.000	0.000	544.986	279.904	497.191	429.221	187.424	521.595	337.444	293.557	130.290	264.286	239.549	133.915	205.344	327.631	28.116	465.743	120.082	62.517	106.811	593.588	739.444
0.000	0.000	0.000	545.020	279.656	497.171	429.264	187.213	521.581	337.466	293.531	130.294	264.323	239.470	133.964	205.353	327.626	28.147	465.736	120.051	62.498	106.902	593.450	739.782
0.000	0.000	0.000	545.022	279.447	497.216	429.298	187.001	521.592	337.459	293.537	130.311	264.310	239.474	133.958	205.371	327.660	28.174	465.759	120.048	62.486	106.932	593.279	740.118
0.000	0.000	0.000	545.024	279.206	497.239	429.306	186.795	521.589	337.459	293.575	130.194	264.362	239.428	133.983	205.362	327.666	28.188	465.755	120.075	62.466	107.027	593.195	740.390
0.000	0.000	0.000	545.062	278.943	497.244	429.361	186.590	521.604	337.452	293.530	130.213	264.277	239.490	133.963	205.373	327.688	28.211	465.750	120.075	62.463	107.123	593.123	740.657
0.000	0.000	0.000	545.106	278.712	497.224	429.350	186.430	521.532	337.460	293.487	130.236	264.323	239.378	133.998	205.349	327.653	28.189	465.769	120.067	62.434	107.221	592.975	740.963
0.000	0.000	0.000	545.093	278.440	497.206	429.412	186.246	521.481	337.424	293.450	130.238	264.263	239.354	133.978	205.343	327.650	28.212	465.769	120.047	62.426	107.269	592.885	741.281
0.000	0.000	0.000	545.146	278.194	497.187	429.512	186.027	521.469	337.429	293.407	130.253	264.250	239.243	134.010	205.345	327.607	28.220	465.785	120.013	62.396	107.323	592.684	741.665
0.000	0.000	0.000	545.176	277.976	497.183	429.494	185.833	521.487	337.411	293.348	130.279	264.307	239.153	134.015	205.370	327.614	28.210	465.775	119.983	62.391	107.373	592.563	741.924
0.000	0.000	0.000	545.187	277.752	497.192	429.551	185.628	521.454	337.417	293.315	130.297	264.377	239.056	134.044	205.355	327.585	28.236	465.768	120.001	62.374	107.382	592.460	742.202
0.000	0.000	0.000	545.208	277.570	497.158	429.581	185.477	521.454	337.423	293.296	130.305	264.332	239.058	134.043	205.390	327.605	28.253	465.789	119.989	62.387	107.460	592.414	742.481
0.000	0.000	0.000	545.233	277.336	497.137	429.582	185.267	521.488	337.391	293.247	130.356	264.253	239.114	133.950	205.340	327.588	28.298	465.771	119.999	62.340	107.566	592.370	742.772
0.000	0.000	0.000	545.286	277.079	497.150	429.596	185.087	521.485	337.405	293.224	130.381	264.286	239.049	134.065	205.389	327.636	28.295	465.798	119.988	62.327	107.697	592.350	743.098
0.000	0.000	0.000	545.279	276.822	497.097	429.614	184.895	521.436	337.284	293.151	130.635	264.246	239.040	134.031	205.378	327.605	28.297	465.833	119.937	62.264	107.804	592.268	743.399
0.000	0.000	0.000	545.264	276.588	497.091	429.606	184.707	521.420	337.386	293.162	130.400	264.103	239.091	133.884	205.360	327.605	28.323	465.821	119.938	62.247	107.886	592.201	743.724
0.000	0.000	0.000	545.256	276.314	497.093	429.649	184.447	521.421	337.403	293.128	130.382	264.218	238.961	133.980	205.355	327.561	28.322	465.837	119.917	62.249	107.923	592.084	744.031
0.000	0.000	0.000	545.234	276.107	497.093	429.644	184.233	521.415	337.371	293.073	130.376	264.414	238.787	134.085	205.370	327.560	28.343	465.835	119.915	62.248	107.939	591.861	744.448
0.000	0.000	0.000	545.220	275.870	497.079	429.651	184.068	521.405	337.376	293.088	130.406	264.331	238.871	134.036	205.412	327.573	28.314	465.861	119.907	62.238	108.044	591.742	744.803
0.000	0.000	0.000	545.158	275.614	497.084	429.607	183.839	521.415	337.406	293.079	130.428	264.266	238.898	133.997	205.388	327.599	28.322	465.846	119.914	62.241	108.133	591.670	745.063
0.000	0.000	0.000	545.171	275.395	497.134	429.532	183.712	521.397	337.383	293.042	130.430	264.355	238.811	134.024	205.388	327.586	28.341	465.839	119.889	62.219	108.247	591.630	745.385
0.000	0.000	0.000	545.123	275.202	497.141	429.475	183.546	521.429	337.378	293.055	130.426	264.340	238.758	133.971	205.400	327.634	28.368	465.805	119.905	62.221	108.456	591.601	745.696
0.000	0.000	0.000	545.100	274.993	497.245	429.399	183.461	521.369	337.346	292.991	130.441	264.285	238.760	133.978	205.387	327.590	28.357	465.821	119.894	62.231	108.457	591.459	746.081
0.000	0.000	0.000	545.040	274.773	497.250	429.355	183.251	521.407	337.351	292.960	130.469	264.190	238.804	133.950	205.377	327.611	28.371	465.845	119.878	62.219	108.517	591.339	746.470
0.000	0.000	0.000	545.007	274.572	497.277	429.351	183.080	521.400	337.335	292.925	130.492	264.271	238.704	133.911	205.384	327.590	28.366	465.822	119.885	62.235	108.580	591.220	746.836
0.000	0.000	0.000	544.948	274.361	497.288	429.388	182.854	521.391	337.348	292.934	130.521	264.289	238.632	133.994	205.405	327.558	28.355	465.819	119.887	62.246	108.672	591.078	747.181
0.000	0.000	0.000	544.847	274.159	497.320	429.250	182.706	521.454	337.315	292.895	130.515	264.231	238.686	134.017	205.397	327.563	28.363	465.853	119.867	62.216	108.776	590.965	747.592
0.000	0.000	0.000	544.779	273.944	497.400	429.129	182.588	521.493	337.210	292.857	130.744	264.302	238.577	133.992	205.402	327.579	28.379	465.826	119.855	62.244	108.893	590.902	747.868
0.000	0.000	0.000	544.717	273.755	497.453	429.035	182.459	521.510	337.346	292.913	130.525	264.343	238.591	134.049	205.443	327.628	28.384	465.816	119.858	62.231	108.890	590.832	748.272
0.000	0.000	0.000	544.652	273.555	497.518	428.889	182.328	521.550	337.221	292.855	130.761	264.254	238.691	134.010	205.415	327.648	28.369	465.816	119.863	62.199	109.000	590.745	748.833
0.000	0.000	0.000	544.562	273.344	497.604	428.775	182.179	521.583	337.203	292.862	130.758	264.286	238.677	134.052	205.447	327.671	28.399	465.815	119.866	62.192	109.055	590.688	749.239
0.000	0.000	0.000	544.495	273.173	497.674	428.620	182.076	521.599	337.343	292.914	130.528	264.233	238.781	133.981	205.425	327.647	28.391	465.833	119.863	62.177	109.181	590.645	749.666
0.000	0.000	0.000	544.414	273.039	497.744	428.509	181.946	521.655	337.381	292.905	130.540	264.317	238.688	134.025	205.463	327.684	28.411	465.856	119.836	62.192	109.263	590.515	750.050
0.000	0.000	0.000	544.330	272.902	497.774	428.376	181.819	521.656	337.361	292.881	130.541	264.376	238.612	134.091	205.471	327.654	28.398	465.879	119.826	62.164	109.343	590.392	750.548
0.000	0.000	0.000	544.260	272.758	497.821	428.263	181.763	521.698	337.379	292.861	130.515	264.334	238.621	133.955	205.493	327.632	28.416	465.901	119.811	62.184	109.349	590.227	751.037
0.000	0.000	0.000	544.148	272.643	497.870	428.120	181.698	521.729	337.205	292.840	130.751	264.310	238.579	133.935	205.516	327.656	28.368	465.867	119.793	62.166	109.353	590.115	751.521
0.000	0.000	0.000	544.089	272.538	497.909	428.015	181.655	521.760	337.207	292.844	130.752	264.294	238.618	133.877	205.491	327.665	28.391	465.866	119.804	62.167	109.430	590.116	751.965
0.000	0.000	0.000	543.987	272.490	497.945	427.878	181.662	521.751	337.277	292.818	130.506	264.195	238.617	133.868	205.454	327.657	28.344	465.855	119.803	62.165	109.546	590.074	752.437
0.000	0.000	0.000	543.884	272.414	497.949	427.737	181.694	521.755	337.105	292.766	130.767	264.132	238.649	133.804	205.452	327.681	28.331	465.819	119.797	62.150	109.570	589.985	753.089
0.000	0.000	0.000	543.799	272.407	497.957	427.704	181.703	521.754	337.068	292.710	130.763	264.219	238.493	133.887	205.437	327.650	28.299	465.827	119.818	62.188	109.580	589.870	753.739
0.000	0.000	0.000	543.701	272.410	497.948	427.571	181.786	521.733	337.154	292.760	130.564	264.139	238.514	133.797	205.417	327.620	28.241	465.855	119.799	62.199	109.592	589.766	754.247
0.000	0.000	0.000	543.555	272.436	497.942	427.500	181.782	521.776	336.987	292.680	130.763	264.123	238.465	133.692	205.396	327.579	28.212	465.837	119.802	62.188	109.699	589.751	754.699
0.000	0.000	0.000	543.439	272.529	497.966	427.432	181.867	521.801	336.923	292.660	130.780	264.060	238.441	133.661	205.389	327.544	28.180	465.826	119.776	62.185	109.748	589.657	755.307
0.000	0.000	0.000	543.318	272.625	497.938	427.376	181.945	521.851	336.993	292.648	130.567	264.145	238.283	133.758	205.367	327.500	28.164	465.828	119.814	62.210	109.718	589.580	755.930
0.000	0.000	0.000	543.193	272.765	497.897	427.283	182.070	521.910	336.765	292.586	130.773	263.962	238.352	133.593	205.357	327.527	28.155	465.803	119.825	62.199	109.819	589.585	756.524
0.000	0.000	0.000	543.042	272.919	497.868	427.197	182.235	521.928	336.718	292.560	130.793	263.903	238.294	133.553	205.312	327.543	28.112	465.815	119.856	62.237	109.908	589.553	757.212
0.000	0.000	0.000	542.890	273.150	497.809	427.130	182.397	521.956	336.628	292.509	130.824	263.798	238.301	133.529	205.281	327.520	28.116	465.787	119.876	62.253	109.848	589.494	757.826
0.000	0.000	0.000	542.730	273.350	497.745	427.104	182.601	522.038	336.532	292.461	130.854	263.749	238.209	133.564	205.244	327.488	28.086	465.790	119.907	62.253	109.825	589.404	758.443
0.000	0.000	0.000	542.592	273.615	497.716	427.078	182.779	522.082	336.570	292.470	130.657	263.680	238.168	133.494	205.234	327.448	28.048	465.787	119.933	62.284	109.839	589.376	758.947
0.000	0.000	0.000	542.471	273.838	497.708	427.100	182.993	522.149	336.393	292.450	130.869	263.619	238.077	133.472	205.214	327.396	28.012	465.789	119.910	62.297	109.935	589.376	759.493
0.000	0.000	0.000	542.288	274.131	497.738	427.090	183.195	522.233	336.340	292.397	130.872	263.482	238.061	133.495	205.219	327.377	27.986	465.774	119.946	62.309	109.873	589.207	760.235
0.000	0.000	0.000	542.101	274.432	497.719	427.079	183.405	522.283	336.268	292.419	130.851	263.495	237.997	133.474	205.183	327.353	27.986	465.767	119.982	62.336	109.893	589.096	760.899
0.000	0.000	0.000	541.945	274.785	497.715	427.072	183.660	522.365	336.257	292.431	130.896	263.406	238.033	133.520	205.151	327.353	27.916	465.766	120.037	62.365	109.908	589.124	761.372
0.000	0.000	0.000	541.780	275.146	497.720	426.996	183.946	522.412	336.171	292.404	130.857	263.381	238.032	133.473	205.132	327.368	27.904	465.761	120.049	62.364	109.936	589.103	761.919
0.000	0.000	0.000	541.648	275.457	497.733	426.972	184.199	522.524	336.144	292.436	130.864	263.356	237.970	133.498	205.131	327.364	27.894	465.764	120.116	62.357	109.848	589.037	762.578
0.000	0.000	0.000	541.513	275.838	497.757	426.885	184.477	522.594	336.142	292.447	130.870	263.343	237.987	133.501	205.085	327.345	27.834	465.795	120.117	62.383	109.889	588.992	763.132
0.000	0.000	0.000	541.307	276.178	497.749	426.866	184.728	522.666	336.096	292.490	130.850	263.277	238.021	133.487	205.065	327.309	27.810	465.782	120.152	62.387	109.913	588.979	763.666
0.000	0.000	0.000	541.150	276.498	497.785	426.809	184.925	522.773	336.076	292.495	130.864	263.287	237.943	133.477	205.054	327.271	27.802	465.785	120.161	62.404	109.923	588.921	764.204
0.000	0.000	0.000	540.939	276.834	497.853	426.716	185.229	522.904	336.071	292.543	130.851	263.223	237.941	133.437	205.004	327.230	27.762	465.805	120.181	62.429	109.896	588.896	764.779
0.000	0.000	0.000	540.767	277.154	497.865	426.651	185.497	522.962	335.986	292.534	130.848	263.308	237.871	133.464	205.013	327.233	27.730	465.810	120.220	62.424	109.895	588.932	765.277
0.000	0.000	0.000	540.578	277.416	497.915	426.528	185.798	523.011	335.964	292.563	130.835	263.223	237.897	133.477	204.993	327.213	27.715	465.811	120.238	62.431	109.935	589.026	765.720
0.000	0.000	0.000	540.403	277.746	497.960	426.436	186.082	523.107	335.951	292.575	130.826	263.172	237.944	133.441	204.960	327.227	27.716	465.812	120.271	62.491	109.989	589.144	766.195
0.000	0.000	0.000	540.270	278.002	498.022	426.290	186.359	523.175	335.920	292.602	130.828	263.091	237.913	133.455	204.929	327.204	27.710	465.821	120.311	62.459	110.065	589.274	766.611
0.000	0.000	0.000	540.139	278.305	498.149	426.191	186.642	523.161	335.868	292.575	130.838	263.116	237.871	133.444	204.940	327.203	27.680	465.836	120.344	62.501	109.988	589.301	767.015
0.000	0.000	0.000	539.999	278.606	498.136	426.146	186.861	523.224	335.836	292.613	130.798	263.083	237.892	133.459	204.932	327.197	27.644	465.869	120.373	62.512	109.973	589.344	767.453
0.000	0.000	0.000	539.846	278.888	498.190	426.092	187.088	523.248	335.811	292.607	130.809	263.103	237.782	133.405	204.903	327.144	27.618	465.860	120.386	62.509	109.905	589.404	767.905
0.000	0.000	0.000	539.705	279.149	498.247	426.034	187.311	523.265	335.705	292.642	130.751	263.068	237.761	133.356	204.894	327.124	27.596	465.872	120.410	62.545	109.944	589.525	768.249
0.000	0.000	0.000	539.559	279.418	498.331	425.966	187.520	523.252	335.717	292.637	130.786	263.066	237.695	133.356	204.891	327.094	27.585	465.886	120.457	62.542	109.937	589.668	768.519
0.000	0.000	0.000	539.449	279.670	498.353	425.824	187.748	523.227	335.649	292.677	130.762	263.045	237.659	133.340	204.866	327.104	27.546	465.891	120.481	62.565	109.952	589.807	768.795
0.000	0.000	0.000	539.312	279.888	498.423	425.759	187.990	523.244	335.646	292.697	130.743	262.945	237.703	133.318	204.858	327.100	27.530	465.872	120.499	62.584	109.952	589.986	769.009
0.000	0.000	0.000	539.195	280.139	498.490	425.665	188.202	523.286	335.603	292.689	130.728	262.953	237.708	133.269	204.850	327.124	27.534	465.883	120.534	62.572	109.933	590.218	769.229
0.000	0.000	0.000	539.022	280.343	498.525	425.572	188.352	523.303	335.553	292.687	130.697	262.901	237.752	133.258	204.810	327.137	27.457	465.897	120.535	62.583	109.895	590.420	769.402
0.000	0.000	0.000	538.877	280.532	498.548	425.485	188.577	523.334	335.553	292.737	130.709	262.824	237.774	133.321	204.780	327.110	27.463	465.855	120.563	62.591	109.886	590.629	769.553
0.000	0.000	0.000	538.738	280.724	498.635	425.405	188.769	523.289	335.564	292.729	130.702	262.894	237.692	133.271	204.783	327.087	27.450	465.876	120.581	62.605	109.827	590.831	769.678
0.000	0.000	0.000	538.618	280.916	498.686	425.351	188.925	523.352	335.554	292.802	130.651	262.844	237.810	133.226	204.792	327.089	27.392	465.893	120.575	62.620	109.760	591.052	769.754
0.000	0.000	0.000	538.489	281.096	498.744	425.239	189.150	523.346	335.572	292.804	130.642	262.870	237.777	133.268	204.803	327.102	27.396	465.893	120.614	62.609	109.706	591.232	769.859
0.000	0.000	0.000	538.347	281.243	498.814	425.135	189.287	523.393	335.570	292.836	130.621	262.865	237.781	133.225	204.786	327.067	27.411	465.922	120.582	62.635	109.593	591.460	769.903
0.000	0.000	0.000	538.247	281.365	498.875	424.984	189.480	523.461	335.592	292.878	130.613	262.858	237.812	133.196	204.777	327.096	27.369	465.930	120.620	62.633	109.521	591.658	769.952
0.000	0.000	0.000	538.149	281.522	498.911	424.852	189.634	523.494	335.578	292.891	130.550	262.811	237.834	133.130	204.845	327.120	27.343	465.913	120.650	62.633	109.461	591.845	769.954
0.000	0.000	0.000	538.031	281.623	498.959	424.710	189.804	523.516	335.601	292.907	130.540	262.789	237.859	133.182	204.784	327.114	27.352	465.899	120.620	62.656	109.307	592.028	769.867
0.000	0.000	0.000	537.907	281.762	498.991	424.555	189.977	523.559	335.588	292.921	130.512	262.687	238.010	133.055	204.765	327.088	27.339	465.883	120.665	62.665	109.178	592.197	769.877
0.000	0.000	0.000	537.797	281.886	499.004	424.425	190.068	523.572	335.520	292.909	130.478	262.705	237.907	133.019	204.754	327.075	27.331	465.920	120.655	62.660	109.098	592.358	769.898
0.000	0.000	0.000	537.671	281.984	498.984	424.318	190.226	523.574	335.492	292.897	130.446	262.675	237.906	132.957	204.768	327.073	27.284	465.892	120.652	62.674	108.968	592.505	769.849
0.000	0.000	0.000	537.551	282.118	499.018	424.221	190.351	523.575	335.497	292.905	130.476	262.600	237.918	132.873	204.733	327.039	27.242	465.892	120.658	62.675	108.846	592.686	769.755
0.000	0.000	0.000	537.453	282.203	499.027	424.114	190.470	523.586	335.436	292.868	130.453	262.626	237.847	132.787	204.707	327.031	27.243	465.911	120.647	62.692	108.737	592.857	769.750
0.000	0.000	0.000	537.361	282.319	499.050	423.972	190.586	523.616	335.430	292.854	130.434	262.635	237.819	132.849	204.752	327.039	27.217	465.904	120.648	62.695	108.626	593.017	769.723
0.000	0.000	0.000	537.233	282.423	499.058	423.908	190.733	523.609	335.385	292.860	130.434	262.562	237.838	132.753	204.710	327.037	27.205	465.878	120.673	62.706	108.522	593.212	769.701
0.000	0.000	0.000	537.130	282.544	499.030	423.759	190.876	523.627	335.334	292.838	130.446	262.524	237.745	132.726	204.689	327.004	27.211	465.909	120.690	62.694	108.440	593.403	769.576
0.000	0.000	0.000	537.047	282.624	499.028	423.656	190.975	523.684	335.295	292.842	130.393	262.530	237.780	132.770	204.676	327.019	27.171	465.879	120.703	62.684	108.379	593.571	769.517
