NO_OF_SAMPLES	28800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
-0.029755	-0.003815	-0.008392	-0.007172	
-0.056306	0.013275	0.004120	-0.001984	
-0.076142	0.008698	0.052339	-0.013275	
-0.092317	0.015106	0.009308	-0.009308	
-0.071259	0.001678	-0.030365	-0.008392	
-0.031892	0.013885	-0.027313	0.000153	
0.014496	0.009308	-0.040742	-0.001984	
0.060273	0.006561	0.024261	-0.009003	
0.058137	0.001984	0.057221	-0.010529	
0.018463	-0.007172	0.116121	-0.007477	
-0.012360	-0.014191	0.067597	-0.002899	
0.000763	-0.022125	0.020905	0.000458	
0.027008	-0.009003	-0.012970	0.003815	
0.034333	0.000763	-0.058747	-0.005951	
0.027008	0.008087	-0.075837	-0.000763	
0.002594	0.000763	-0.031587	-0.003510	
-0.015106	-0.001984	-0.003510	-0.003204	
-0.029755	-0.007172	0.019989	-0.003204	
-0.037690	-0.005646	0.030365	-0.003204	
-0.034333	-0.009003	0.021210	-0.007782	
-0.012360	0.000153	0.018463	-0.005646	
0.007172	-0.002899	0.014801	-0.009918	
0.013275	-0.000153	0.010529	-0.007782	
0.006561	0.005951	0.009918	-0.010223	
-0.005951	-0.017548	0.004730	-0.008392	
-0.015411	-0.045625	0.009918	-0.007477	
-0.025787	-0.023041	0.007782	-0.004120	
-0.034333	0.001068	0.008392	-0.007477	
-0.021515	0.026093	0.008392	-0.008087	
0.002594	0.040437	0.014801	-0.005035	
-0.001373	0.037080	-0.001068	-0.015106	
-0.024872	0.042878	-0.004425	-0.006256	
-0.039826	0.022125	-0.000153	-0.011444	
-0.009613	0.012665	0.005341	-0.007782	
0.013275	0.009003	0.037080	-0.008392	
0.045930	-0.001373	0.081635	-0.005341	
0.042268	-0.005646	0.067292	-0.019379	
0.032197	0.005646	0.012054	-0.013275	
0.025787	-0.005646	-0.037385	-0.011749	
0.012665	-0.029449	-0.012054	-0.010529	
-0.015106	-0.032502	-0.011139	-0.008087	
-0.017853	-0.030060	-0.064240	-0.000763	
-0.017548	-0.000763	-0.048676	-0.001678	
-0.023041	0.022430	-0.010223	-0.008392	
-0.018158	0.037385	0.022430	-0.008392	
-0.023956	0.036775	0.022736	-0.008087	
-0.027618	0.034638	0.015411	-0.007782	
-0.021210	0.022736	0.018463	-0.009308	
-0.010223	0.019073	0.016937	-0.005341	
-0.019379	0.013275	0.010529	-0.011139	
-0.016022	0.004120	0.012665	-0.003510	
-0.013275	-0.006866	0.009308	-0.007477	
0.004730	0.001984	0.018463	-0.001068	
0.013885	-0.007172	0.014496	-0.008087	
0.024872	0.001068	0.014496	-0.004425	
0.012360	0.004425	0.017242	-0.005035	
0.008392	0.012360	0.012665	-0.003204	
0.001068	0.012054	0.002289	-0.009308	
-0.001373	0.013885	0.024261	-0.004425	
-0.007782	0.004120	0.019989	-0.005646	
-0.009613	-0.009308	-0.017242	-0.009308	
-0.003204	-0.003815	0.006256	-0.001984	
-0.004425	-0.013885	0.002594	-0.008392	
0.001068	-0.008392	-0.003204	-0.007782	
-0.000763	-0.004120	-0.000763	-0.011749	
0.001984	0.012360	0.023346	-0.001678	
-0.013885	0.012360	0.022125	-0.011444	
-0.008392	0.005646	0.011139	-0.009308	
-0.020294	-0.023651	0.014191	-0.015106	
-0.025177	-0.027924	0.025177	-0.007477	
-0.034028	-0.031587	0.024261	-0.009308	
-0.040437	-0.020905	0.001984	-0.004425	
-0.052949	-0.011749	0.000763	-0.007172	
-0.035554	-0.003815	0.047761	-0.001678	
-0.021820	-0.006256	-0.035249	-0.000763	
0.000763	-0.008087	-0.108492	0.001984	
0.018768	-0.018463	-0.056001	0.001068	
0.025177	-0.005035	-0.029755	-0.009308	
0.040132	0.020599	0.071259	-0.003510	
0.055085	0.037385	0.102083	-0.004120	
0.063935	0.036775	0.052339	-0.003815	
0.036469	0.020905	0.022736	-0.009308	
0.022125	0.022125	0.033418	-0.001678	
-0.015106	0.017853	0.009308	-0.009613	
-0.026093	0.012360	0.016632	-0.005646	
-0.031281	-0.002289	0.020599	-0.007477	
-0.024261	-0.007172	0.022736	-0.006866	
-0.015106	-0.012970	0.015411	-0.016022	
-0.007477	0.002899	0.019989	-0.011749	
-0.003815	0.016937	-0.006256	-0.009308	
-0.019073	0.019379	-0.013885	-0.003510	
-0.034944	0.008087	-0.008087	-0.008392	
-0.033418	0.008392	-0.002899	-0.006256	
-0.035554	0.009003	-0.013885	-0.009918	
-0.029144	0.019379	-0.029449	-0.011444	
-0.012054	0.027313	-0.040437	-0.006866	
-0.001068	0.026703	-0.030365	-0.011139	
0.028229	0.027008	-0.000153	-0.003510	
0.043794	-0.002289	0.091706	-0.003204	
0.048676	-0.023346	0.125582	-0.001984	
0.026093	-0.020905	0.052949	-0.011749	
0.019989	-0.068513	-0.069123	-0.004425	
0.007172	-0.074311	-0.107271	-0.003204	
-0.009308	-0.055085	0.038911	0.000153	
-0.004120	-0.015411	-0.021210	-0.005646	
0.001678	0.040437	-0.009613	0.002289	
-0.038301	0.059968	0.075837	-0.001678	
-0.059358	0.056611	0.013885	-0.007782	
-0.061189	0.046235	0.017853	-0.005035	
-0.059052	0.032502	0.064546	-0.006256	
-0.058442	0.010834	0.106050	-0.009308	
-0.037385	-0.008392	-0.011749	-0.011444	
-0.017242	-0.002289	-0.043183	-0.002899	
-0.006866	0.001068	0.012665	-0.009918	
0.049897	0.024567	-0.020599	-0.004425	
0.066377	0.032502	0.018463	-0.011749	
0.066987	0.035249	0.031587	-0.005951	
0.032502	0.030670	0.019989	-0.009613	
0.014191	0.028229	-0.013580	-0.005646	
-0.006256	0.011139	-0.017853	-0.016022	
-0.012054	0.005646	0.004120	-0.009918	
-0.015106	-0.003510	-0.010834	-0.008087	
-0.018158	-0.008087	-0.007477	-0.009308	
-0.017853	-0.014801	0.008392	-0.004120	
-0.012054	-0.020905	0.005951	-0.007172	
-0.005035	-0.023041	0.004730	-0.009308	
-0.001984	-0.041047	-0.006256	-0.009003	
-0.011749	-0.035859	0.007782	-0.005035	
-0.057221	-0.024872	0.013275	-0.011139	
-0.063630	-0.003510	0.022430	-0.003510	
-0.060578	-0.002289	-0.002289	-0.009003	
-0.030365	-0.015411	-0.007172	-0.002899	
-0.006256	-0.017853	-0.019989	-0.007477	
0.028839	0.003815	-0.000153	-0.001984	
0.034333	0.012054	0.007782	-0.001678	
0.024567	0.024567	0.010834	-0.001068	
0.001068	0.019379	0.003204	-0.011139	
0.007172	0.016937	0.010223	-0.004425	
0.000153	0.002899	0.010223	-0.004120	
0.001678	0.000763	0.013275	0.001678	
-0.003204	-0.008392	0.010834	-0.001984	
-0.001678	-0.011444	0.011139	-0.003510	
0.008087	-0.025787	0.012970	-0.006256	
0.015106	-0.032197	0.009918	-0.005951	
0.037080	-0.010834	0.016022	-0.009003	
0.053254	-0.003815	0.015411	-0.015411	
0.044709	0.010223	0.030670	-0.009918	
0.023956	0.019073	0.030365	-0.006256	
0.006866	0.021820	0.033113	-0.003204	
-0.021210	0.013885	0.030670	-0.012054	
-0.027008	0.008392	0.004120	-0.006256	
-0.045014	-0.023956	-0.056916	-0.011749	
-0.034028	-0.009918	-0.050202	-0.008392	
-0.031587	-0.012360	-0.007172	-0.010529	
-0.025482	-0.004120	0.004425	-0.004120	
-0.030365	0.008392	0.016327	-0.008392	
-0.033418	0.023041	0.006866	-0.002289	
-0.051118	0.028839	0.006866	-0.009003	
-0.051423	0.036164	0.023346	-0.009308	
-0.038301	0.040132	0.053254	-0.007782	
-0.018158	0.030060	0.068818	-0.009308	
0.002594	0.010223	0.072480	-0.009308	
0.013275	-0.012970	0.004120	-0.005951	
0.010834	-0.016937	-0.083772	-0.001984	
-0.000763	-0.019989	-0.045930	-0.008392	
-0.015411	-0.017242	0.018768	-0.008087	
-0.021210	-0.028534	-0.015106	-0.015717	
0.007782	-0.021820	-0.007172	-0.009308	
0.019073	-0.022125	-0.041657	-0.010529	
0.024567	-0.009003	-0.038301	-0.002899	
0.009613	0.003204	0.006866	-0.004425	
-0.003510	0.012970	0.002899	-0.001678	
-0.016327	0.014191	0.060578	-0.004425	
-0.013580	0.025177	0.058747	-0.005951	
0.001984	0.018768	0.063935	-0.005035	
0.019073	0.014801	0.059358	-0.004425	
0.020294	0.014496	0.024261	-0.011139	
0.015717	0.018768	0.027924	-0.009308	
0.014496	0.030365	0.009918	-0.005035	
0.005951	0.027008	-0.008087	-0.009308	
0.001678	0.026093	-0.033418	-0.001678	
-0.003510	0.028229	-0.050813	-0.001678	
-0.028839	0.028839	-0.048066	-0.007477	
-0.041047	0.016022	-0.043794	-0.003510	
-0.011139	0.017242	0.011139	0.004120	
0.008698	0.005951	-0.064851	-0.005035	
0.022430	0.007172	-0.001068	-0.002899	
0.028839	0.004730	0.154268	-0.000153	
0.019073	-0.026398	0.121004	-0.005951	
-0.009003	-0.053254	0.051423	-0.009308	
-0.027618	-0.046540	0.009003	-0.004425	
-0.055085	-0.034028	0.030975	-0.007477	
-0.041963	0.007172	0.000458	-0.003204	
-0.021210	0.028229	0.012360	-0.003204	
-0.007782	0.029755	0.004120	-0.006256	
-0.012054	0.026093	0.014496	-0.008392	
-0.029755	0.012970	0.016937	-0.012054	
-0.028839	-0.000763	0.005341	-0.005341	
-0.015411	-0.019073	-0.000763	-0.009613	
0.006866	-0.024872	0.001984	-0.004120	
0.007782	-0.034944	-0.011139	-0.011444	
0.016632	-0.016937	-0.003204	-0.005951	
0.019073	-0.013885	0.002594	-0.015717	
0.024261	-0.002899	0.045014	-0.005646	
0.009613	-0.001068	-0.014191	-0.010223	
0.004425	0.004425	-0.046845	-0.011444	
0.017242	0.009003	-0.019379	-0.010223	
0.043794	0.010223	-0.029755	-0.012054	
0.019073	0.006561	0.091096	-0.007782	
-0.031281	0.003204	0.062715	-0.008087	
-0.024872	-0.001373	-0.034333	-0.007172	
0.040742	0.004120	0.046540	-0.000153	
0.044404	-0.012360	0.022125	-0.007172	
0.009918	-0.034028	-0.002289	-0.008392	
-0.010223	-0.027313	0.075227	-0.004425	
-0.011749	-0.026398	0.168918	-0.004120	
-0.022430	0.001678	0.042573	-0.003204	
-0.084382	0.045930	-0.024567	-0.005035	
-0.081635	0.072480	-0.084382	-0.001678	
-0.075837	0.055390	-0.202182	-0.006256	
-0.065766	0.041352	-0.088349	-0.010529	
-0.048371	0.024261	-0.063020	-0.011444	
-0.017548	0.030365	-0.024567	-0.001984	
-0.003815	0.038911	-0.012360	-0.005341	
0.018768	0.045320	0.037385	-0.003510	
0.022736	0.034638	0.004120	-0.006256	
0.012970	0.018768	0.016022	-0.005646	
0.023956	0.018158	0.024872	-0.003815	
0.025177	0.020905	0.016937	-0.007477	
0.028839	0.011749	0.024567	-0.007172	
0.027924	0.007172	0.033418	-0.006256	
0.019684	0.009003	0.032807	-0.003510	
0.014191	-0.001068	0.023346	-0.013275	
0.019989	-0.002899	0.014801	-0.005951	
-0.005646	-0.024261	-0.035249	-0.012360	
-0.016327	-0.037995	-0.016327	-0.005035	
-0.019989	-0.046540	0.054780	-0.006256	
-0.017242	-0.037995	0.054475	-0.005341	
-0.012360	-0.035249	0.032502	-0.005646	
-0.005951	-0.019073	0.005951	0.001068	
-0.018463	-0.011444	-0.011444	-0.009003	
-0.031281	0.006256	0.016327	-0.006256	
-0.033418	0.004425	0.036164	-0.009003	
-0.018158	-0.001373	0.091096	-0.009003	
-0.012360	-0.004120	-0.002289	-0.004120	
-0.018158	-0.011139	-0.053864	-0.005035	
-0.029755	-0.043489	-0.044404	-0.009308	
-0.031281	-0.041657	-0.020294	-0.007782	
-0.002899	-0.018463	0.044404	-0.002289	
0.031892	-0.001068	0.070039	-0.009918	
0.060578	0.031281	0.064546	-0.005035	
0.052949	0.034944	-0.031281	-0.013885	
0.050813	0.043183	-0.031892	-0.001984	
0.037995	0.031892	0.031281	-0.003510	
0.031281	0.014496	0.028839	-0.003510	
0.013885	0.002899	-0.011444	-0.013275	
0.012360	0.016632	0.016022	0.000153	
0.003815	0.020599	0.014191	-0.006866	
-0.001678	0.023041	0.020599	-0.004425	
-0.010223	0.016022	-0.011139	-0.009308	
