NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:45:40	227818.57981040
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
-0.020905	-0.025177	0.003204	0.001068	
0.000763	-0.011444	-0.001678	-0.009003	
0.034028	0.013275	0.001068	-0.004425	
0.036164	0.028534	0.021210	-0.015411	
0.022736	0.033113	-0.001678	-0.007477	
0.010529	0.038911	0.000153	-0.006866	
-0.011444	0.050202	0.010223	-0.006866	
-0.034028	0.041963	0.007782	-0.006866	
-0.045625	0.008087	0.008698	-0.002899	
-0.059052	-0.001984	0.011749	-0.001678	
-0.096590	-0.022430	0.005341	-0.010529	
-0.103304	-0.049897	0.012665	-0.016022	
-0.062409	-0.046235	0.009308	-0.016327	
0.001678	-0.022125	0.014801	-0.011139	
0.032502	-0.007782	0.011139	-0.015106	
0.069123	0.003815	0.018463	-0.013580	
0.062715	-0.001068	0.012665	-0.017548	
0.074922	0.009918	0.012054	-0.009308	
0.086213	0.022125	0.010223	-0.008392	
0.067903	0.024567	0.005951	-0.004120	
0.045320	0.013885	-0.003815	-0.010223	
0.037080	0.028229	0.000458	-0.008087	
0.029755	0.038911	0.001984	-0.012970	
0.027008	0.042268	0.001068	-0.005035	
0.000458	0.036164	0.001068	-0.003204	
-0.037690	0.018768	0.005035	-0.011749	
-0.046235	0.008087	0.010529	-0.008392	
-0.049592	0.005035	0.008392	-0.017853	
-0.013275	-0.001373	0.025177	-0.011139	
-0.004120	0.000153	0.023041	-0.014191	
-0.008087	0.013275	0.022736	-0.011444	
-0.019073	0.011749	-0.011749	-0.017853	
-0.032197	0.018158	-0.026093	-0.011444	
-0.055085	0.008087	-0.019989	-0.016022	
-0.067597	-0.012360	-0.001068	-0.006256	
-0.055390	-0.029449	0.024872	-0.004120	
-0.054170	-0.023651	0.062715	0.000458	
-0.034028	-0.023651	0.069428	-0.001068	
-0.012054	-0.004120	0.002899	0.006256	
-0.007782	0.002899	-0.015106	0.001678	
0.014191	0.009308	0.050508	0.008698	
0.028534	0.015106	0.025177	0.008087	
0.027924	0.010834	-0.063020	0.005035	
0.019684	0.005646	0.012970	0.000153	
0.001984	-0.009308	0.001984	-0.003204	
-0.017548	-0.020905	-0.011749	0.003815	
-0.022430	-0.023651	-0.003815	-0.003815	
-0.002289	-0.007172	0.010529	-0.005035	
0.021210	0.000153	-0.023346	-0.010529	
0.048371	0.016022	-0.036775	-0.009003	
0.062409	0.029144	-0.002899	-0.014191	
0.068208	0.050202	0.029449	0.001678	
0.044404	0.048371	0.000458	-0.007172	
0.030365	0.061189	-0.033723	-0.003204	
-0.010223	0.051118	-0.022430	-0.005646	
