NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:50:02	228080.26681630
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
-2525.707	821.911	998.197	-2519.751	550.604	1025.429	-2429.390	661.373	557.133	-2450.943	543.072	568.110	-2434.220	648.004	134.949	-2443.522	555.627	116.830	-2528.371	613.741	27.064	-2213.513	624.298	82.701	-2739.643	682.091	1063.801
-2520.850	820.454	999.334	-2514.967	548.908	1026.703	-2426.168	660.867	557.192	-2447.277	542.843	568.184	-2433.849	647.997	134.699	-2443.412	555.800	116.729	-2528.353	613.725	27.078	-2213.999	624.201	82.066	-2734.782	681.274	1064.260
-2515.779	819.047	1000.151	-2510.018	547.923	1027.384	-2422.722	660.226	557.221	-2443.776	542.545	568.130	-2433.535	647.968	134.595	-2443.057	555.809	116.666	-2528.306	613.749	27.176	-2213.162	624.470	81.643	-2729.923	680.499	1064.689
-2510.925	817.672	1001.128	-2504.939	547.249	1027.787	-2419.117	659.383	557.181	-2440.565	542.337	567.751	-2433.310	647.965	134.488	-2442.793	555.742	116.650	-2528.300	613.762	27.177	-2213.698	624.396	80.987	-2725.074	679.672	1065.174
-2505.805	816.365	1001.997	-2500.281	545.653	1028.989	-2416.092	658.777	557.011	-2437.219	541.823	567.570	-2433.140	647.897	134.373	-2442.535	555.699	116.638	-2528.236	613.745	27.178	-2213.504	624.553	80.424	-2720.257	678.863	1065.599
-2501.004	814.934	1003.272	-2495.447	544.642	1029.719	-2413.226	658.265	556.885	-2434.220	541.409	567.401	-2432.909	647.864	134.171	-2442.272	555.618	116.591	-2528.195	613.788	27.095	-2213.339	624.595	79.962	-2715.470	677.976	1066.084
-2496.110	813.717	1004.224	-2490.781	543.327	1030.921	-2410.529	657.760	556.694	-2431.554	541.041	567.055	-2432.666	647.798	133.997	-2441.819	555.227	116.422	-2528.222	613.868	27.044	-2213.255	624.628	79.627	-2710.730	677.110	1066.549
-2490.453	812.085	1004.779	-2486.121	541.945	1031.911	-2407.994	657.333	556.032	-2428.921	540.642	566.821	-2432.523	647.740	133.892	-2441.705	555.169	116.312	-2528.257	614.020	26.993	-2213.156	624.647	79.286	-2705.947	676.219	1066.944
-2485.406	810.964	1005.694	-2481.280	541.325	1032.112	-2405.400	656.906	555.261	-2426.740	540.188	566.598	-2432.283	647.669	133.767	-2441.439	555.009	116.166	-2528.348	614.393	26.864	-2213.056	624.706	78.855	-2701.173	675.322	1067.409
-2480.470	809.800	1006.729	-2476.539	540.429	1032.735	-2403.285	656.452	554.858	-2424.206	539.473	566.346	-2432.128	647.624	133.628	-2441.293	554.872	116.088	-2528.385	614.735	26.733	-2212.320	624.914	78.629	-2696.452	674.398	1067.815
-2475.581	808.815	1007.984	-2471.895	539.148	1033.573	-2401.043	656.029	554.438	-2422.059	538.910	565.999	-2431.999	647.559	133.574	-2441.246	554.812	115.918	-2528.431	615.075	26.578	-2212.258	624.892	78.344	-2691.760	673.549	1068.217
-2472.966	809.415	1009.953	-2467.205	538.272	1034.141	-2399.038	655.670	554.061	-2419.960	538.406	565.822	-2431.743	647.520	133.489	-2440.990	554.548	115.866	-2528.470	615.626	26.402	-2212.265	624.865	78.180	-2687.138	672.625	1068.671
-2467.981	808.310	1010.698	-2462.487	537.826	1034.306	-2397.204	655.215	553.597	-2418.385	537.942	565.516	-2431.557	647.443	133.200	-2441.109	554.758	115.258	-2528.580	616.060	26.250	-2212.220	624.819	78.011	-2682.506	671.782	1069.094
-2460.476	805.745	1010.178	-2457.942	536.913	1034.858	-2395.294	654.703	553.287	-2416.542	537.369	565.350	-2431.456	647.384	133.136	-2441.335	554.897	114.957	-2528.721	616.502	26.078	-2212.907	624.586	77.821	-2677.930	670.946	1069.494
-2456.057	805.131	1011.290	-2453.540	535.685	1035.698	-2393.365	654.263	552.830	-2414.886	536.936	564.773	-2431.366	647.330	133.068	-2441.306	555.005	114.307	-2528.652	616.709	26.035	-2212.930	624.532	77.711	-2673.371	670.001	1069.979
-2451.609	804.500	1012.268	-2448.914	535.021	1035.946	-2391.728	653.913	552.384	-2412.812	536.039	565.112	-2431.170	647.304	133.016	-2441.259	554.838	114.283	-2528.853	617.221	25.892	-2212.920	624.469	77.675	-2668.766	669.194	1070.493
-2447.092	804.043	1013.086	-2444.259	534.577	1035.996	-2390.472	653.553	552.062	-2411.144	535.598	564.940	-2431.254	647.191	132.938	-2441.307	554.734	114.189	-2528.984	617.592	25.702	-2212.987	624.368	77.616	-2664.186	668.363	1070.912
-2442.364	803.500	1013.847	-2439.827	533.618	1036.650	-2389.285	653.309	551.665	-2409.782	535.262	564.596	-2431.434	647.160	132.592	-2441.210	554.583	114.139	-2529.003	617.552	25.700	-2212.980	624.315	77.613	-2659.717	667.485	1071.502
-2438.032	802.994	1014.941	-2435.290	532.893	1036.923	-2388.055	653.081	551.382	-2408.234	534.907	564.412	-2433.532	646.722	132.071	-2441.259	554.447	114.015	-2528.943	617.278	25.791	-2213.038	624.244	77.625	-2655.223	666.709	1072.076
-2432.875	802.432	1015.534	-2430.854	532.284	1037.320	-2386.927	652.885	551.064	-2406.814	534.560	564.284	-2433.053	646.457	132.546	-2441.177	554.207	114.040	-2528.817	616.863	25.949	-2213.041	624.202	77.599	-2650.711	665.975	1072.598
-2428.455	802.295	1016.097	-2426.334	531.962	1037.467	-2385.057	652.436	550.935	-2405.104	534.055	564.175	-2432.934	646.316	132.568	-2441.322	554.224	113.968	-2528.797	616.879	25.995	-2212.448	624.346	77.717	-2646.274	665.223	1073.229
-2424.266	802.029	1016.833	-2421.937	531.036	1037.975	-2383.415	652.033	550.937	-2403.350	533.589	564.110	-2432.942	646.186	132.632	-2451.009	565.668	108.328	-2528.882	617.045	25.913	-2213.153	624.122	77.672	-2641.780	664.553	1073.879
-2419.897	801.759	1017.780	-2417.550	530.326	1038.400	-2381.877	651.546	551.018	-2401.670	533.026	564.030	-2432.839	646.074	132.712	-2450.472	565.292	108.514	-2528.820	617.002	25.956	-2213.178	624.069	77.697	-2637.336	663.885	1074.517
-2415.668	801.639	1018.885	-2413.004	530.153	1038.266	-2380.616	651.245	551.012	-2400.071	532.565	563.937	-2433.008	645.917	132.707	-2450.814	565.494	108.378	-2528.907	617.277	25.850	-2213.238	624.006	77.761	-2632.925	663.243	1075.167
-2411.185	801.366	1019.691	-2408.683	529.551	1038.739	-2379.313	650.955	550.938	-2398.730	532.194	563.831	-2432.762	645.790	132.809	-2450.870	565.382	108.429	-2528.993	617.879	25.695	-2212.645	624.122	77.919	-2628.492	662.630	1075.896
-2406.839	801.052	1020.383	-2404.303	528.937	1039.029	-2378.049	650.695	550.906	-2407.199	533.772	561.455	-2432.843	645.654	132.892	-2450.778	565.156	108.471	-2529.335	618.992	25.251	-2212.691	624.043	77.954	-2624.123	662.073	1076.509
-2402.771	800.989	1021.305	-2399.871	527.941	1039.658	-2376.788	650.428	550.994	-2405.496	533.408	561.464	-2432.722	645.540	132.959	-2450.426	564.528	108.712	-2529.942	620.002	24.607	-2212.743	624.019	77.980	-2619.711	661.560	1077.205
-2398.354	800.746	1022.165	-2394.724	527.128	1039.976	-2375.549	650.171	550.995	-2403.441	533.133	561.433	-2432.781	645.414	133.002	-2441.421	553.386	114.002	-2530.731	620.859	23.835	-2212.813	623.956	78.044	-2615.345	661.085	1077.989
-2393.913	800.559	1022.853	-2388.709	526.610	1039.975	-2374.313	649.839	550.925	-2401.241	533.017	560.943	-2432.767	645.318	133.068	-2441.510	553.254	113.963	-2531.619	621.514	23.009	-2212.842	623.900	78.057	-2611.022	660.648	1078.633
-2389.685	800.286	1023.524	-2380.369	525.466	1040.931	-2373.057	649.499	550.903	-2399.412	532.378	561.350	-2432.575	645.180	133.185	-2441.321	552.946	114.109	-2532.521	621.917	22.201	-2212.907	623.869	78.112	-2606.654	660.281	1079.282
-2385.705	800.208	1024.511	-2375.817	524.673	1041.590	-2371.652	649.052	550.824	-2397.887	531.546	562.029	-2432.531	645.134	133.185	-2441.503	552.943	114.116	-2533.356	622.020	21.486	-2212.968	623.818	78.096	-2602.232	659.910	1079.933
-2381.089	799.819	1024.923	-2371.894	524.238	1041.821	-2370.017	648.489	550.738	-2395.973	530.900	562.037	-2432.323	645.030	133.342	-2441.557	552.918	114.115	-2534.039	621.772	20.937	-2212.988	623.774	78.089	-2597.892	659.549	1080.554
-2376.909	799.437	1025.716	-2367.707	523.807	1041.774	-2368.825	648.226	550.380	-2394.311	530.315	562.077	-2432.350	644.935	133.430	-2441.491	552.756	114.175	-2534.487	621.124	20.625	-2212.993	623.703	78.071	-2593.481	659.205	1081.201
-2372.653	799.043	1026.556	-2363.669	523.132	1042.308	-2367.632	647.955	550.186	-2392.630	529.740	562.114	-2432.393	644.831	133.445	-2444.591	557.413	112.137	-2534.617	620.028	20.626	-2213.019	623.611	78.055	-2589.122	658.893	1081.763
-2367.489	798.205	1027.152	-2359.566	522.448	1042.695	-2366.534	647.701	549.966	-2390.979	529.085	562.025	-2432.145	644.768	133.610	-2441.651	552.861	114.160	-2534.345	618.432	21.012	-2212.973	623.550	77.955	-2584.798	658.605	1082.348
-2363.326	797.848	1027.823	-2355.521	521.703	1043.301	-2365.453	647.442	549.647	-2391.066	529.733	562.523	-2432.105	644.749	133.644	-2441.769	552.909	114.242	-2533.589	616.289	21.855	-2212.947	623.492	77.847	-2580.482	658.372	1082.868
-2359.629	797.791	1028.742	-2351.522	521.564	1043.095	-2364.589	647.278	549.341	-2390.173	529.458	562.547	-2431.866	644.642	133.827	-2441.502	552.730	114.364	-2532.264	613.549	23.230	-2213.506	623.317	77.638	-2576.183	658.214	1083.399
-2354.991	797.312	1029.324	-2347.647	521.150	1043.292	-2363.639	647.092	549.094	-2393.571	531.580	563.243	-2431.741	644.573	133.942	-2441.474	552.651	114.711	-2532.376	613.639	23.290	-2213.411	623.279	77.449	-2571.907	658.027	1084.023
-2350.501	796.748	1030.116	-2343.582	520.453	1043.744	-2362.547	646.944	548.643	-2392.497	531.230	563.228	-2431.365	644.489	134.103	-2441.279	552.531	114.874	-2532.392	613.686	23.379	-2213.275	623.304	77.179	-2567.567	657.957	1084.442
-2346.315	796.239	1031.031	-2339.590	519.734	1044.305	-2361.079	646.572	548.596	-2391.418	530.978	563.123	-2431.554	644.438	134.166	-2441.239	552.616	114.916	-2532.421	613.694	23.512	-2213.162	623.288	76.962	-2563.269	657.835	1084.893
-2341.268	795.591	1031.329	-2335.341	519.533	1043.932	-2359.694	646.275	548.577	0.000	0.000	0.000	-2431.202	644.382	134.358	-2441.165	552.539	115.146	-2532.413	613.711	23.624	-2213.063	623.287	76.688	-2558.906	657.780	1085.211
-2336.817	795.025	1032.017	-2331.462	519.115	1044.212	-2358.467	646.006	548.598	0.000	0.000	0.000	-2430.878	644.332	134.571	-2443.686	556.911	113.169	-2532.435	613.753	23.708	-2212.923	623.355	76.426	-2554.619	657.660	1085.631
-2333.004	794.442	1033.303	-2327.282	518.703	1044.312	-2357.308	645.819	548.573	0.000	0.000	0.000	-2430.728	644.250	134.618	-2449.733	562.441	110.086	-2531.843	613.568	23.921	-2212.772	623.480	76.114	-2550.273	657.634	1085.978
-2328.125	793.849	1033.669	-2323.131	518.179	1044.543	-2356.008	645.687	548.628	0.000	0.000	0.000	-2430.392	644.181	134.824	-2449.558	562.736	109.996	-2531.073	613.109	24.333	-2212.380	623.017	76.263	-2545.998	657.580	1086.331
-2323.336	793.165	1034.409	-2319.086	517.742	1044.700	-2354.515	645.517	548.664	0.000	0.000	0.000	-2430.131	644.177	134.979	-2449.633	562.774	110.117	-2531.267	613.301	24.553	-2213.108	622.752	75.963	-2541.679	657.592	1086.638
-2318.502	792.132	1035.111	-2315.048	517.334	1044.876	-2354.667	645.784	548.787	0.000	0.000	0.000	-2429.833	644.070	135.110	-2448.204	562.052	110.896	-2531.239	613.363	24.667	-2213.062	622.702	75.758	-2537.328	657.593	1086.890
-2314.399	791.967	1036.026	-2311.039	517.029	1045.011	-2353.617	645.761	548.665	0.000	0.000	0.000	-2429.772	644.048	135.256	-2448.323	563.180	111.086	-2531.252	613.349	24.808	-2213.029	622.687	75.540	-2533.041	657.616	1087.154
-2309.845	791.320	1036.635	-2306.916	516.882	1044.594	-2351.392	646.763	548.445	0.000	0.000	0.000	-2429.438	643.959	135.369	-2447.820	562.246	111.067	-2531.164	613.309	24.940	-2212.878	622.712	75.187	-2528.753	657.615	1087.330
-2308.494	790.501	1036.674	-2303.206	516.165	1044.857	-2350.180	646.741	548.328	0.000	0.000	0.000	-2429.120	643.883	135.622	-2447.730	562.297	111.316	-2531.089	613.281	25.060	-2212.743	622.692	74.866	-2524.395	657.595	1087.530
-2303.104	789.384	1037.062	-2299.229	515.688	1045.017	-2347.622	646.538	548.373	0.000	0.000	0.000	-2428.753	643.813	135.922	-2447.367	562.069	111.531	-2531.065	613.374	25.166	-2212.566	622.647	74.556	-2520.083	657.573	1087.665
-2298.672	788.954	1037.708	-2295.118	515.336	1044.963	-2345.717	645.317	548.888	0.000	0.000	0.000	-2428.682	643.754	136.005	-2447.569	563.126	111.753	-2530.980	613.319	25.295	-2212.436	622.620	74.289	-2515.715	657.605	1087.732
-2294.720	788.797	1037.937	-2291.078	515.170	1044.696	-2344.519	645.331	548.725	0.000	0.000	0.000	-2428.312	643.723	136.188	-2447.047	562.130	111.739	-2530.976	613.377	25.442	-2212.242	622.663	73.925	-2511.429	657.589	1087.852
-2289.953	788.168	1039.062	-2287.131	514.660	1044.667	-2343.233	645.395	548.210	0.000	0.000	0.000	-2427.926	643.651	136.435	-2446.614	561.899	112.065	-2530.927	613.392	25.667	-2212.668	622.577	73.329	-2507.052	657.633	1087.849
-2283.691	786.727	1039.916	-2283.139	514.198	1044.618	-2341.485	645.415	547.730	0.000	0.000	0.000	-2427.743	643.608	136.609	-2446.543	561.942	112.187	-2530.889	613.390	25.728	-2212.569	622.558	73.152	-2502.698	657.686	1087.800
-2279.627	786.683	1039.833	-2279.214	513.902	1044.362	-2340.965	645.569	548.284	0.000	0.000	0.000	-2427.455	643.622	136.701	-2446.265	561.890	112.382	-2530.855	613.429	25.862	-2212.493	622.543	72.992	-2498.409	657.678	1087.879
-2275.413	786.286	1040.239	-2275.139	513.591	1044.069	-2339.505	645.512	547.791	0.000	0.000	0.000	-2427.354	643.555	136.789	-2446.098	561.863	112.714	-2530.779	613.336	26.044	-2212.400	622.494	72.845	-2494.021	657.704	1087.802
-2271.332	786.107	1040.130	-2271.319	513.084	1043.958	-2337.929	645.292	547.599	0.000	0.000	0.000	-2426.992	643.459	137.003	-2446.145	561.976	112.716	-2530.768	613.402	26.135	-2212.338	622.447	72.671	-2489.625	657.769	1087.704
-2266.282	785.629	1040.663	-2267.338	512.545	1043.815	-2336.266	645.119	547.427	0.000	0.000	0.000	-2427.803	643.795	136.509	-2446.142	562.879	112.989	-2530.662	613.343	26.246	-2212.247	622.409	72.557	-2485.209	657.840	1087.589
-2260.796	784.539	1041.088	-2269.667	512.288	1044.003	-2334.316	644.903	547.160	0.000	0.000	0.000	-2426.623	643.969	136.839	-2445.782	561.851	112.989	-2530.686	613.439	26.396	-2212.229	622.310	72.460	-2480.789	657.903	1087.516
-2256.243	784.281	1041.251	-2264.327	512.014	1043.519	-2332.822	644.814	546.867	0.000	0.000	0.000	-2426.147	643.906	137.208	-2445.861	562.861	113.165	-2530.514	613.294	26.553	-2212.133	622.295	72.266	-2476.325	658.033	1087.370
-2252.218	784.119	1041.174	-2259.969	511.393	1043.479	-2331.270	644.722	546.602	0.000	0.000	0.000	-2425.864	643.806	137.603	-2445.639	562.775	113.316	-2530.492	613.344	26.676	-2212.089	622.255	72.158	-2471.871	658.177	1087.181
-2247.315	783.572	1041.232	-2256.111	510.725	1043.464	-2329.446	644.725	546.401	0.000	0.000	0.000	-2425.967	644.068	137.850	-2445.437	562.767	113.502	-2530.460	613.316	26.730	-2212.027	622.216	72.069	-2467.458	658.315	1086.999
-2242.124	782.923	1041.408	-2251.746	510.677	1042.702	-2327.802	644.656	546.213	0.000	0.000	0.000	-2425.668	644.041	138.103	-2445.637	563.098	114.037	-2530.424	613.342	26.883	-2212.009	622.170	71.969	-2463.007	658.453	1086.840
-2237.257	782.505	1041.559	-2247.769	510.303	1042.449	-2326.053	644.775	545.368	0.000	0.000	0.000	-2425.221	644.005	138.374	-2445.641	563.222	114.376	-2530.429	613.392	26.974	-2211.958	622.080	71.848	-2458.527	658.633	1086.594
-2232.964	782.475	1041.352	-2243.538	510.099	1041.784	-2324.150	644.792	544.877	0.000	0.000	0.000	-2424.879	644.050	138.559	-2445.068	562.047	114.656	-2530.382	613.414	27.061	-2211.905	622.049	71.774	-2454.038	658.779	1086.318
-2228.427	782.246	1040.962	-2239.706	509.401	1041.788	-2322.323	644.791	544.413	0.000	0.000	0.000	-2424.470	644.042	138.791	-2445.549	563.437	115.303	-2530.314	613.444	27.187	-2211.835	622.003	71.649	-2449.487	658.953	1086.026
-2223.702	782.042	1040.342	-2235.778	508.837	1041.679	-2320.179	644.499	544.105	0.000	0.000	0.000	-2424.129	644.026	139.136	-2444.790	562.171	115.476	-2530.230	613.413	27.240	-2211.515	622.155	71.470	-2444.940	659.100	1085.820
-2218.264	781.303	1040.831	-2231.256	508.897	1040.751	-2318.071	644.302	544.029	0.000	0.000	0.000	-2423.748	644.039	139.411	-2444.637	562.305	115.783	-2530.263	613.521	27.427	-2211.309	622.168	71.358	-2440.390	659.270	1085.572
-2213.471	781.099	1040.662	-2227.052	508.699	1040.235	-2315.767	643.936	543.847	0.000	0.000	0.000	-2423.417	644.135	139.638	-2444.593	562.551	115.901	-2530.277	613.584	27.502	-2210.905	622.068	71.392	-2435.810	659.473	1085.258
-2209.162	781.285	1039.871	-2223.066	508.225	1039.913	-2313.428	643.549	543.624	0.000	0.000	0.000	-2422.926	644.149	139.854	-2444.395	562.602	116.128	-2530.245	613.616	27.635	-2210.665	622.173	71.212	-2431.156	659.694	1084.916
-2204.373	781.039	1039.436	-2218.896	507.866	1039.452	-2310.646	643.073	543.201	0.000	0.000	0.000	-2422.513	644.174	140.115	-2444.270	562.841	116.340	-2530.249	613.683	27.798	-2210.591	622.143	71.038	-2426.514	659.901	1084.546
-2199.703	781.060	1038.539	-2214.807	507.564	1039.171	-2307.753	642.379	542.510	0.000	0.000	0.000	-2422.047	644.258	140.360	-2444.291	563.817	116.621	-2530.264	613.731	27.931	-2210.531	622.123	70.862	-2421.845	660.038	1084.270
-2194.019	780.391	1038.770	-2210.207	507.623	1038.172	-2306.989	643.541	542.726	0.000	0.000	0.000	-2421.553	644.264	140.659	-2443.719	562.908	116.742	-2530.245	613.810	28.044	-2210.447	622.053	70.673	-2417.137	660.209	1083.945
-2189.042	780.302	1038.407	-2205.997	507.282	1037.592	-2305.247	643.829	542.636	0.000	0.000	0.000	-2421.062	644.318	140.891	-2443.544	562.826	117.152	-2530.192	613.814	28.130	-2210.289	622.026	70.415	-2412.375	660.387	1083.613
-2184.679	780.644	1037.238	-2201.903	506.914	1037.411	-2302.907	643.753	542.339	0.000	0.000	0.000	-2420.685	644.435	141.207	-2443.306	563.109	117.605	-2530.240	613.946	28.293	-2210.170	621.992	70.257	-2407.549	660.600	1083.236
-2180.218	780.839	1036.255	-2197.681	506.609	1036.917	-2300.162	643.659	541.720	0.000	0.000	0.000	-2420.312	644.579	141.522	-2443.329	564.145	118.217	-2530.270	614.047	28.524	-2210.207	622.078	70.118	-2402.762	660.786	1082.864
-2174.666	780.481	1035.972	-2192.979	506.642	1035.810	-2297.242	643.468	541.150	0.000	0.000	0.000	-2419.692	644.632	141.831	-2443.010	564.292	118.677	-2530.255	614.148	28.627	-2210.097	622.087	69.894	-2397.931	660.937	1082.483
-2168.894	779.985	1036.013	-2188.375	506.443	1035.015	-2294.717	643.497	540.933	0.000	0.000	0.000	-2419.123	644.646	142.139	-2442.813	564.507	119.115	-2530.228	614.180	28.749	-2209.844	621.916	69.736	-2393.074	661.106	1082.096
-2164.302	780.313	1034.806	-2184.116	506.100	1034.674	-2292.001	643.534	540.325	0.000	0.000	0.000	-2418.462	644.615	142.459	-2442.378	564.633	119.490	-2530.163	614.236	28.902	-2209.847	622.056	69.487	-2388.162	661.356	1081.594
-2159.150	780.332	1034.276	-2179.767	505.914	1034.267	-2289.378	643.681	540.090	0.000	0.000	0.000	-2417.448	644.377	142.596	-2442.158	564.782	119.751	-2530.041	614.315	28.996	-2209.719	622.038	69.277	-2383.172	661.593	1081.112
-2154.384	780.605	1033.406	-2175.237	505.682	1033.491	-2286.459	643.587	539.640	0.000	0.000	0.000	-2416.509	644.169	142.785	-2441.442	563.581	120.120	-2529.977	614.379	29.124	-2209.547	622.075	68.963	-2378.170	661.867	1080.565
-2148.343	780.179	1033.022	-2170.331	505.770	1032.397	-2283.548	643.549	539.092	0.000	0.000	0.000	-2416.645	644.937	143.337	-2440.868	563.481	120.405	-2529.896	614.428	29.355	-2209.403	622.044	68.732	-2373.084	662.128	1079.999
-2143.401	780.242	1032.012	-2165.920	505.390	1032.240	-2280.671	643.659	538.776	0.000	0.000	0.000	-2415.998	644.888	143.692	-2440.370	563.399	121.114	-2529.859	614.516	29.532	-2209.304	621.982	68.549	-2368.029	662.317	1079.388
-2137.938	780.247	1031.596	-2161.071	505.356	1031.281	-2277.764	643.566	538.371	0.000	0.000	0.000	-2415.364	644.902	144.175	-2440.347	563.762	121.709	-2529.757	614.563	29.772	-2209.225	621.903	68.352	-2362.928	662.537	1078.665
-2133.053	780.630	1030.488	-2156.154	505.408	1030.643	-2274.820	643.761	537.972	0.000	0.000	0.000	-2414.749	644.893	144.548	-2439.992	563.805	122.344	-2529.646	614.613	30.031	-2209.073	621.880	68.094	-2357.716	662.813	1077.939
-2127.456	780.523	1029.803	-2151.238	505.500	1029.887	-2271.745	643.692	537.607	0.000	0.000	0.000	-2414.120	644.833	144.965	-2439.603	563.723	122.875	-2529.516	614.615	30.252	-2208.936	621.843	67.822	-2352.521	663.133	1077.133
-2121.573	780.257	1029.388	-2146.198	505.480	1028.829	-2268.570	643.555	537.183	0.000	0.000	0.000	-2413.548	644.864	145.351	-2443.314	563.704	120.964	-2529.398	614.621	30.632	-2208.810	621.817	67.589	-2347.250	663.452	1076.254
-2115.418	779.977	1028.976	-2141.553	505.250	1028.393	-2265.380	643.543	536.806	0.000	0.000	0.000	-2412.807	644.770	145.780	-2442.456	564.043	120.929	-2529.264	614.520	31.041	-2208.667	621.794	67.350	-2342.028	663.767	1075.367
