NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:16:07	226045.84438660
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior	
0.026398	-0.106356	-0.229649	0.002899	
0.043794	-0.093537	-0.271763	0.002899	
0.027313	-0.045014	-0.200351	-0.002899	
-0.012970	0.001984	-0.228733	-0.009003	
-0.073091	-0.003204	-0.122225	-0.011749	
-0.079804	0.006256	-0.175632	-0.005035	
-0.084077	0.024567	-0.040437	-0.000763	
-0.065156	0.019073	-0.106356	-0.003204	
-0.062104	0.028839	0.230259	0.002289	
-0.069734	0.016022	0.488441	-0.012360	
-0.021820	0.014496	0.128328	-0.022736	
0.048676	0.012970	-0.030365	-0.010223	
0.079804	0.004120	-0.212558	-0.008087	
0.063325	-0.001068	-0.052033	-0.023346	
0.035249	0.009003	0.279087	-0.006256	
0.034333	0.014496	-0.099337	-0.006256	
0.108797	0.053254	-0.178683	-0.015106	
0.144808	0.133821	-0.094759	-0.001678	
0.039216	0.187228	0.084687	0.015411	
-0.091401	0.115511	0.137789	0.016022	
-0.129549	0.021820	1.012436	-0.005646	
-0.149385	-0.085298	0.804914	-0.032197	
-0.280613	-0.172275	-0.165256	-0.021515	
-0.278172	-0.195163	-0.392309	-0.010223	
-0.128328	-0.152132	-0.251011	-0.008392	
-0.067597	-0.101473	0.079804	-0.009308	
-0.045014	-0.058137	-0.101168	-0.017548	
-0.010223	0.048676	-0.200046	0.000153	
0.125582	0.081330	0.037385	0.000153	
0.263828	0.012054	0.342565	-0.020599	
0.213168	-0.062409	0.220493	-0.034333	
0.158237	-0.039826	0.109713	0.006866	
0.038301	-0.023041	-0.023956	0.000153	
-0.121614	-0.016022	-0.208285	-0.016632	
-0.162814	0.058442	-0.104525	-0.025482	
-0.185397	0.053559	0.060273	0.004120	
-0.336461	-0.086213	0.067597	-0.001984	
-0.218356	-0.150301	0.081025	-0.010223	
0.138094	-0.125887	0.031587	-0.008392	
0.303807	-0.081941	-0.049592	0.001678	
0.249485	0.040437	-0.210422	0.009003	
0.172580	0.206149	-0.391394	0.003815	
0.186618	0.198825	-0.126802	0.007782	
0.063325	0.076447	-0.358130	0.017548	
-0.115511	0.062715	-0.365759	0.004425	
-0.232090	0.031892	-0.254368	-0.004120	
-0.257420	-0.019073	-0.184787	-0.023346	
-0.175937	-0.106966	-0.078584	-0.027924	
0.007172	-0.112154	-0.128939	0.000458	
0.060578	-0.024261	0.152132	0.005035	
0.044404	0.052339	0.388342	0.016632	
-0.003510	0.144503	0.037690	0.011444	
-0.013275	0.175632	0.002899	-0.020599	
0.030060	0.082246	-0.074616	-0.028534	
0.065156	0.046235	-0.004120	-0.009308	
0.074922	0.020294	0.051118	-0.021820	
0.034028	-0.012970	-0.044404	-0.009003	
0.013275	-0.034028	-0.114595	0.001678	
0.009613	0.011749	0.172885	-0.007172	
0.008087	0.016022	0.963302	-0.003510	
0.004120	0.005035	0.748760	-0.005646	
0.018158	0.012970	0.336461	-0.003204	
0.014801	0.016022	0.082551	-0.016327	
0.015106	0.028534	-0.179599	-0.009918	
0.007782	0.014801	0.034333	-0.002289	
-0.008087	0.014191	-0.102694	-0.007477	
-0.036469	0.008698	0.172275	-0.007782	
-0.058442	-0.016937	0.323339	-0.000153	
-0.077363	-0.058137	0.103304	-0.008392	
-0.072175	-0.063325	0.173800	0.003815	
-0.077668	-0.062104	0.064546	0.005341	
-0.092317	-0.059663	-0.046235	0.008087	
-0.100557	-0.038301	-0.286412	0.002899	
-0.097811	-0.004120	-0.605631	0.008392	
-0.058442	0.016632	-0.728619	0.017242	
0.038606	0.016022	-0.424354	-0.007172	
0.060273	0.012665	-0.069123	-0.017853	
0.053864	0.016632	-0.244602	-0.017242	
0.078279	0.041963	-0.197299	-0.034944	
0.102694	0.038301	0.046235	-0.023651	
0.108797	0.030670	0.172580	-0.007782	
0.090486	0.003815	0.203097	-0.018463	
0.078889	-0.015717	0.123751	-0.004425	
0.063935	-0.033113	0.047151	-0.003204	
0.052033	-0.032197	0.031281	-0.006256	
-0.012970	-0.020905	0.031281	-0.005341	
-0.058442	0.010529	0.002899	0.001678	
-0.032197	0.022430	0.024872	-0.003510	
0.044404	0.049897	0.019073	-0.009308	
0.165561	0.080110	-0.122225	-0.013885	
0.142061	0.115816	-0.090180	-0.015717	
-0.008392	0.146029	-0.069123	-0.005035	
-0.150606	0.095675	0.000458	-0.003204	
-0.242771	0.036469	0.316014	0.006561	
-0.250706	0.011139	0.338292	0.008392	
-0.200046	-0.016022	0.099337	0.016937	
-0.116732	-0.114290	0.095369	0.006256	
-0.072175	-0.144503	0.054475	0.002899	
-0.055085	-0.152742	0.044709	-0.001373	
-0.049592	-0.166476	0.034944	-0.009003	
-0.031587	-0.121920	0.025482	-0.011749	
-0.034028	-0.066682	0.021515	-0.005035	
0.022430	-0.019073	0.004730	-0.016327	
0.139315	0.040437	-0.003204	-0.006256	
0.212253	0.048982	-0.005951	-0.003510	
0.076753	0.060884	-0.009003	-0.010223	
0.045930	0.115206	-0.008087	-0.009308	
-0.012054	0.193332	-0.001373	-0.008392	
-0.013885	0.135653	0.009918	-0.008087	
0.133211	0.016632	0.007782	-0.009918	
0.037995	-0.124361	0.038606	-0.011444	
-0.109713	-0.200656	0.078889	-0.005951	
-0.048371	-0.218356	0.048982	-0.004425	
0.104219	-0.178683	-0.062715	-0.006256	
0.151522	-0.053864	-0.217441	0.002594	
0.108492	0.074616	-0.454261	-0.011444	
-0.018158	0.135958	-0.304723	-0.009308	
-0.122530	0.034638	-0.007172	-0.020599	
-0.111238	0.010529	-0.021515	-0.016022	
-0.079194	0.016632	0.179599	-0.005951	
-0.038911	0.046845	0.470131	-0.010223	
0.023041	0.071259	0.486000	-0.005646	
0.065156	0.044099	-0.040437	0.008087	
0.078279	0.028839	-0.217135	0.005951	
0.073091	0.034028	0.033418	0.001068	
0.052644	0.061189	0.157321	0.000153	
0.021210	0.059358	-0.092317	-0.016632	
0.006256	0.053254	0.117647	-0.011139	
0.013275	0.063630	0.218051	-0.007172	
0.005035	0.058442	0.106966	-0.013580	
-0.066072	-0.004425	-0.036775	-0.016632	
-0.049287	-0.019684	-0.051423	-0.005646	
0.010529	-0.039826	-0.058442	-0.010223	
0.082246	-0.020905	-0.076753	0.001068	
0.108797	0.046540	-0.063630	-0.003815	
0.033723	0.087739	0.025482	-0.006256	
-0.105135	0.040742	0.154879	-0.013580	
-0.192416	-0.012054	0.141451	-0.016022	
-0.143892	-0.090486	0.325780	-0.021515	
-0.025482	-0.157626	0.309606	-0.001984	
-0.015411	-0.156405	-0.065461	0.003204	
-0.061494	-0.099642	-0.121614	0.015411	
-0.105135	-0.033723	-0.121309	0.018463	
-0.083772	0.038301	-0.563821	-0.005035	
-0.037080	0.091401	-0.546121	-0.031892	
0.000153	0.154879	-0.213168	-0.010529	
0.023651	0.111544	-0.334935	-0.005646	
0.014801	0.023041	-0.136873	-0.026398	
0.017242	0.014801	0.460670	-0.001678	
0.024872	-0.017853	0.642862	0.006561	
0.035859	-0.026093	0.155794	-0.007782	
0.031892	-0.022430	-0.191501	-0.025177	
0.043794	-0.012054	-0.194247	-0.001373	
0.058137	-0.029755	-0.003204	-0.007172	
0.110323	-0.005646	-0.027618	-0.006256	
0.152437	-0.000763	-0.040437	-0.002289	
0.134432	-0.012360	-0.017242	-0.009918	
0.088349	-0.017853	-0.027008	-0.005341	
0.078279	-0.017242	0.017853	-0.012970	
0.086518	-0.023651	0.040742	-0.012970	
0.037995	-0.039216	0.053559	-0.000153	
-0.093232	-0.033113	-0.001373	0.008698	
-0.204928	0.008698	-0.073701	-0.001678	
-0.233006	0.082246	-0.062104	-0.013275	
-0.208591	0.115206	-0.094759	-0.029449	
-0.195468	0.134737	-0.178073	-0.009613	
-0.205539	0.105745	-0.207065	-0.009003	
-0.149691	0.044709	-0.113985	0.016632	
-0.049287	-0.065461	-0.388952	0.019073	
0.060884	-0.094759	0.753948	0.006866	
0.114290	-0.084382	0.448462	-0.001984	
0.172580	-0.065461	0.369116	0.004425	
0.327611	0.005035	0.683757	-0.008087	
0.338902	0.071565	0.393225	-0.007172	
0.162509	0.125277	0.296788	-0.009308	
0.046540	0.172885	0.040437	-0.015411	
0.002899	0.190280	-0.097811	-0.007477	
-0.077363	0.132906	-0.228733	-0.020599	
-0.202487	0.012360	-0.021820	-0.012054	
-0.331883	-0.114901	0.026703	-0.005646	
-0.377356	-0.204318	-0.189364	0.004425	
-0.241856	-0.307164	-0.401159	0.001068	
-0.071565	-0.335240	0.080720	0.004120	
-0.016022	-0.193332	-0.067903	-0.008392	
0.014801	-0.083772	-0.221104	-0.002899	
0.049287	-0.034333	-0.110323	-0.003510	
0.076753	0.055390	-0.126192	-0.003204	
0.126192	0.060273	-0.108797	-0.005951	
0.174716	0.056306	-0.046845	-0.005646	
0.118563	0.025177	-0.104219	-0.020599	
-0.063630	0.080720	-0.159152	-0.017853	
-0.116426	0.200046	-0.206149	-0.017242	
0.070039	0.256199	-0.140230	-0.007477	
0.239719	0.157626	-0.112154	0.007172	
0.207370	0.024261	0.094149	0.005341	
0.017242	-0.112764	0.085603	0.009003	
-0.200656	-0.201877	-0.543374	0.002289	
-0.180820	-0.219578	-0.362707	0.001678	
-0.037995	-0.173190	0.465552	-0.007782	
-0.059968	-0.074006	0.434424	-0.013580	
-0.075837	0.006866	0.566567	-0.016022	
0.073396	0.141451	0.775311	-0.005341	
0.085298	0.134432	0.091096	-0.008087	
0.022430	0.097506	0.127718	0.003815	
-0.040437	0.108187	0.067597	-0.005646	
-0.017853	0.112764	-0.000763	-0.016022	
-0.033723	0.115206	-0.001678	-0.012970	
-0.023956	0.123751	0.336461	-0.010223	
0.059358	0.078584	0.092622	-0.011749	
0.037995	0.025787	0.004120	0.002594	
-0.021820	-0.037385	-0.001068	0.001068	
-0.031281	-0.100252	-0.489967	-0.015717	
-0.001678	-0.090486	-0.248569	-0.001984	
0.017853	-0.090180	-0.109407	0.008392	
0.027924	-0.103304	0.093232	0.000763	
0.002594	-0.067292	-0.009003	-0.010223	
0.005646	-0.063935	-0.161593	-0.009308	
0.008698	-0.046540	-0.252842	-0.012054	
0.006256	0.001678	-0.185092	-0.003510	
0.022125	0.010223	0.100863	-0.001984	
0.112154	0.069428	-0.073701	-0.003204	
0.259556	0.103609	-0.057832	-0.017548	
0.348974	0.125277	0.136568	-0.005035	
0.163119	0.142672	0.107576	-0.009003	
-0.112459	0.117037	0.026703	-0.010223	
-0.256199	0.122530	0.031587	0.000458	
-0.410926	0.072785	-0.027924	0.002289	
-0.352636	0.012970	-0.083161	0.002594	
-0.105440	-0.049897	-0.155184	0.000458	
-0.059968	-0.136263	-0.135042	0.002899	
-0.148470	-0.194858	-0.113375	-0.000763	
-0.130159	-0.201877	-0.117342	0.000763	
-0.092317	-0.172580	0.182345	-0.010529	
-0.045625	-0.045320	0.477760	-0.011444	
0.119173	-0.008087	0.476234	-0.016327	
0.213473	0.054170	0.341344	0.013885	
0.182956	0.058442	0.018768	-0.003204	
0.108492	0.097200	-0.201571	-0.026398	
0.001984	0.178683	-0.529335	0.008087	
0.079804	0.179294	-0.686198	-0.007172	
0.262608	0.162509	-0.360571	-0.042573	
0.074006	0.117342	0.120394	-0.015106	
-0.259556	0.042573	0.001984	-0.019684	
-0.401159	-0.010834	-0.052949	-0.007172	
-0.127718	-0.052339	0.042268	0.012665	
0.186313	-0.083772	0.276035	0.002289	
0.225071	-0.088044	0.596476	-0.013885	
-0.021210	-0.077668	0.511940	-0.029755	
-0.206149	-0.091706	0.330052	-0.001068	
-0.122530	-0.185092	0.172580	0.010834	
0.032197	-0.243687	0.052949	-0.009918	
0.111238	-0.233616	-0.005035	-0.014191	
0.070039	-0.095675	0.010529	-0.006256	
-0.039216	0.012054	0.056611	-0.016022	
-0.237888	0.014191	0.018463	-0.017548	
-0.164340	0.063325	-0.078584	-0.019379	
0.006866	0.147860	-0.141756	-0.021515	
-0.029449	0.181125	-0.146944	-0.027313	
-0.104525	0.119783	-0.113985	-0.006256	
-0.113375	0.084382	-0.153963	0.004425	
0.033723	0.007172	-0.127108	-0.011444	
0.097506	0.013885	-0.088349	0.004730	
0.116426	0.070344	-0.026398	0.001984	
0.179294	-0.015106	0.048982	-0.010223	
0.093232	-0.047761	-0.011139	-0.009918	
-0.077363	0.022736	0.016937	-0.000153	
-0.093843	0.056916	0.122530	-0.004425	
0.164950	0.113070	0.114290	0.001678	
0.190280	0.178073	0.057527	0.000763	
-0.007477	0.187839	0.198825	0.000153	
-0.124361	0.124361	0.113375	-0.007782	
-0.047456	0.016022	-0.260471	0.005341	
0.011749	-0.109407	-0.213778	0.004120	
-0.003204	-0.119478	-0.251621	0.000763	
-0.099337	-0.138399	-0.274815	0.005035	
-0.101778	-0.116426	-0.259861	0.002289	
-0.025787	-0.084077	-0.087129	-0.009308	
0.064546	-0.104219	-0.034638	-0.005035	
0.108492	-0.080720	-0.009003	-0.000153	
0.087129	-0.097506	0.339513	-0.014191	
0.033113	-0.045625	0.358435	-0.000763	
0.015106	-0.006256	0.082551	-0.006256	
0.080110	0.020294	0.074006	-0.008392	
0.135042	0.040742	0.048982	-0.018158	
0.115206	0.047456	0.158542	-0.005951	
0.049287	0.032197	0.220493	-0.007782	
-0.015411	0.027924	0.174106	-0.005646	
-0.093537	0.053254	0.048982	-0.007172	
-0.077973	0.066987	-0.055696	-0.004425	
0.035859	0.042268	-0.218662	0.004120	
0.147554	0.043489	-0.299230	-0.001678	
0.186313	0.030365	-0.486610	-0.016022	
0.109407	-0.009613	-0.538796	-0.005341	
-0.003815	0.028534	-0.342870	-0.001984	
-0.057527	0.097506	0.587930	0.008087	
-0.073701	0.100557	0.837262	0.005341	
-0.144503	0.112459	0.153658	-0.013885	
-0.253757	0.208896	-0.023346	-0.017548	
-0.276035	0.189975	-0.044709	-0.019989	
-0.246128	0.131685	-0.190280	-0.010223	
-0.067292	0.022736	-0.074922	0.000153	
0.076142	-0.102694	0.146029	0.006561	
-0.050508	-0.222935	0.232395	-0.005951	
-0.085298	-0.280613	0.087434	-0.007477	
-0.027008	-0.337987	0.042878	-0.016022	
-0.037385	-0.388037	0.319371	-0.008392	
-0.012360	-0.310521	0.243687	-0.006256	
0.026398	-0.135958	0.107576	-0.013275	
0.026398	-0.017242	0.056306	-0.012970	
0.024261	0.057221	-0.032197	-0.002899	
0.053864	0.057527	-0.084382	-0.002899	
-0.024872	0.038911	-0.092927	-0.016327	
0.000458	0.032197	-0.036775	-0.009308	
0.138704	-0.008087	0.081635	-0.002899	
0.206454	0.052339	0.146639	-0.007172	
0.270847	0.121004	0.070039	-0.017853	
0.317540	0.114290	-0.061494	-0.009613	
0.195773	0.139620	-0.237583	-0.013275	
0.194858	0.175632	-0.298009	-0.009003	
0.217135	0.174106	-0.294652	0.005341	
0.109102	0.173495	-0.363623	0.014191	
-0.155489	0.177463	-0.445106	-0.000153	
-0.229954	0.146029	0.008087	0.001678	
-0.163730	0.111238	0.215915	0.012970	
-0.237888	0.019379	0.221104	-0.002289	
-0.481117	-0.227512	0.224155	-0.012054	
-0.609293	-0.300450	0.033418	0.011444	
-0.608683	-0.171969	0.027008	-0.002289	
-0.366064	-0.044099	-0.033723	-0.019989	
-0.252842	-0.033723	-0.067597	-0.009918	
-0.348669	0.033113	0.178378	-0.009003	
-0.199740	0.048676	0.347754	-0.005035	
0.142672	-0.062409	0.081941	-0.013580	
0.394751	-0.021515	-0.088960	-0.010223	
0.455482	0.041047	-0.010223	-0.008392	
0.275425	0.115511	0.055390	0.000458	
0.092011	0.124361	-0.008087	-0.016022	
0.097506	0.053254	-0.196383	-0.011139	
0.123446	-0.061494	-0.269627	-0.013580	
0.135958	-0.100863	-0.100863	0.001678	
0.089265	-0.077973	-0.164035	-0.011749	
0.082856	0.006561	-0.119173	-0.002899	
0.216525	0.072480	0.121004	-0.001984	
0.251621	0.146944	0.164340	-0.007172	
0.150301	0.190890	0.079499	-0.020599	
0.084687	0.216830	0.035554	-0.022125	
0.037690	0.148470	-0.003204	-0.003204	
0.016327	0.058442	-0.167087	-0.011139	
0.084687	-0.093232	-0.023956	0.012665	
0.074006	-0.243382	0.551919	0.012970	
-0.053559	-0.273594	0.229343	-0.011749	
-0.079499	-0.249485	0.217441	-0.006256	
-0.016327	-0.127718	0.241550	0.002899	
-0.065156	-0.023651	0.154268	-0.012970	
-0.088655	0.047456	-0.017853	-0.000763	
-0.070039	0.056306	-0.187839	-0.009003	
-0.087129	0.003204	0.039216	-0.002289	
-0.067903	-0.029755	0.088960	-0.001984	
-0.028229	-0.055390	-0.084687	-0.011749	
-0.017853	-0.034333	-0.119478	-0.008392	
-0.012054	0.027313	-0.137789	-0.000763	
-0.005035	0.062104	-0.156711	0.003815	
-0.023651	0.053559	-0.068818	-0.005035	
-0.039521	0.072480	0.043183	-0.001373	
-0.023346	0.108187	-0.041352	-0.006256	
0.003815	0.154573	-0.072175	-0.009003	
0.003815	0.128939	-0.129244	-0.013580	
-0.039216	0.126802	0.000153	-0.015717	
-0.095675	0.187839	0.063630	-0.022125	
-0.023041	0.099337	0.006866	-0.017548	
0.054780	-0.110628	0.053254	-0.021820	
0.012054	-0.240635	-0.018158	-0.009308	
0.034638	-0.323949	-0.046845	-0.000153	
0.078889	-0.321813	-0.061799	-0.001373	
0.163119	-0.117037	-0.043183	-0.009003	
0.314488	0.053254	0.003204	0.000153	
0.176852	0.084992	0.061799	-0.003204	
0.004425	0.176852	0.099947	0.000153	
0.042573	0.189364	0.082856	0.004120	
-0.034028	0.089570	0.084687	0.006866	
-0.308385	0.000153	-0.030365	0.001984	
-0.499123	-0.138704	-0.242466	-0.000763	
-0.496986	-0.203097	-0.209811	0.019379	
-0.342870	-0.256809	-0.169833	0.029144	
0.000458	-0.207065	-0.023956	0.012970	
0.117037	0.035249	0.441749	-0.020294	
0.072785	0.149996	0.119478	-0.020294	
0.058442	0.102999	0.255283	-0.030060	
0.042878	0.092927	0.160678	-0.029449	
0.086213	0.087434	-0.000153	-0.026703	
0.134127	0.141451	-0.111544	0.001984	
-0.065156	0.262302	-0.083161	0.002289	
-0.127108	0.233006	0.042573	-0.018463	
0.006866	0.113680	0.083467	-0.017242	
0.041352	0.020599	0.009003	-0.006256	
0.014496	-0.105745	-0.077668	0.005951	
0.016632	-0.150606	0.077058	-0.009003	
0.089265	-0.097506	0.024872	0.007172	
0.048676	-0.041047	-0.090791	0.010834	
0.035249	0.008087	0.032807	-0.001678	
0.048982	0.082246	0.066377	-0.031892	
0.168307	0.062715	0.182345	-0.011444	
0.246738	0.012054	0.088655	-0.013580	
0.355078	0.101168	-0.036164	-0.016327	
0.381018	0.068818	0.063020	-0.019989	
0.107271	-0.016022	0.057832	-0.003815	
-0.168002	-0.029449	0.032197	-0.003510	
-0.261692	-0.060578	0.000458	0.013275	
-0.377356	-0.114290	-0.078279	0.004120	
-0.767986	-0.101778	-0.204928	-0.001984	
-1.008163	-0.105745	-0.310216	-0.007782	
-0.756390	-0.147554	-0.228123	-0.008392	
-0.176242	-0.104219	0.006256	-0.026398	
0.266880	-0.141756	0.284886	-0.011749	
0.515907	-0.115511	0.228428	0.038606	
0.405737	-0.022430	0.316319	0.022736	
0.174411	0.014801	0.113985	-0.014496	
0.063325	0.006561	-0.145113	-0.017548	
0.147554	0.100252	-0.391088	-0.007172	
0.296483	0.119173	-0.276951	-0.007782	
0.340123	0.086823	0.072480	-0.010223	
0.287938	0.119478	0.085298	-0.025177	
0.214389	0.089570	-0.089265	-0.014191	
0.152742	0.041047	-0.054475	-0.011139	
0.110628	0.063325	-0.063630	0.002289	
0.094149	0.085298	-0.031587	-0.006256	
0.042268	0.130770	0.163730	-0.007172	
0.012665	0.115816	0.326390	0.002289	
0.058137	0.059052	-0.049897	0.003204	
0.073396	0.000763	-0.088960	0.009918	
0.086518	-0.025482	0.311742	0.012665	
0.091096	0.015717	0.172885	0.011444	
0.074616	0.025177	-0.132296	0.005341	
-0.013580	0.125277	0.004425	-0.008392	
-0.114290	0.145723	0.024261	-0.048371	
-0.174411	0.111238	-0.034333	-0.023956	
-0.333714	-0.075837	0.070954	0.002594	
-0.544595	-0.228123	0.080720	0.022430	
-0.631266	-0.397497	0.021210	0.016327	
-0.397802	-0.403296	-0.080415	-0.019379	
-0.073091	-0.212558	-0.056306	-0.020599	
0.130770	-0.075532	-0.067903	-0.034028	
0.239414	0.033113	-0.102999	-0.019684	
0.229343	0.140535	-0.136873	-0.001373	
0.161593	0.227207	-0.187839	0.002289	
0.110933	0.191195	-0.215610	0.012360	
0.088960	0.215304	-0.123446	-0.012970	
-0.036164	0.119783	0.441749	-0.009003	
-0.190890	-0.042573	0.458533	0.008392	
-0.170138	-0.152132	0.156711	-0.030670	
-0.136568	-0.155184	-0.374914	-0.007477	
-0.066987	-0.030365	-0.534524	-0.025482	
-0.138399	0.127718	-0.189975	-0.019684	
-0.232395	0.098726	0.004730	-0.007172	
-0.073091	-0.084382	0.169833	0.008087	
0.027008	-0.172275	0.429542	0.008087	
0.059358	-0.127413	0.658732	-0.002899	
0.083161	0.010223	0.047151	-0.009308	
0.025177	-0.015411	0.139315	0.000763	
0.052644	-0.007782	0.147249	0.006561	
0.092011	-0.001068	-0.033418	-0.001373	
0.128023	0.044099	-0.025787	-0.010529	
0.133516	0.076447	-0.014496	-0.013275	
0.091401	0.060884	0.018463	-0.008087	
0.046845	0.043183	0.034028	-0.017242	
0.094149	0.002594	-0.046540	-0.007782	
0.142977	-0.005646	-0.086213	-0.008087	
0.156099	0.001984	-0.123446	0.006866	
0.108797	-0.013580	-0.061799	0.008698	
0.045930	0.002899	-0.058747	-0.003510	
-0.044404	0.006256	-0.004425	-0.019379	
-0.086213	0.028839	-0.100863	-0.012054	
-0.049592	0.045320	-0.195163	-0.015717	
0.004425	0.048066	-0.135653	-0.005035	
0.031281	0.044709	0.162204	0.008698	
0.101473	0.039826	0.117952	0.003204	
0.150911	0.055390	0.182345	-0.013580	
0.119173	0.070649	0.087434	-0.025787	
0.025787	0.055085	-0.012970	-0.016022	
-0.158542	0.084992	0.065156	-0.000763	
-0.021515	0.095369	-0.127718	-0.010529	
0.207675	0.091401	-0.260471	-0.005646	
-0.014191	0.110628	-0.276951	0.013885	
-0.334325	0.107271	-0.114595	-0.002289	
-0.380407	-0.003204	-0.000153	0.008087	
-0.147860	-0.202487	-0.072175	-0.004425	
0.066682	-0.298924	0.059358	-0.027313	
0.006866	-0.207370	0.126497	-0.026398	
-0.155184	-0.151827	0.050508	-0.017242	
-0.271458	-0.086823	0.051118	-0.016327	
-0.111849	-0.093232	0.102388	0.004120	
-0.102388	-0.099337	0.088960	0.001068	
-0.153353	-0.035554	-0.004425	-0.001373	
-0.079804	-0.031281	-0.123140	-0.011749	
0.080415	-0.014191	-0.046845	-0.025482	
0.193332	0.063325	0.082551	-0.015106	
0.198825	0.161593	-0.143587	-0.005646	
0.245213	0.193637	0.146639	-0.003204	
0.226902	0.086213	0.205234	-0.013885	
0.218661	0.016632	-0.157626	-0.017242	
0.234531	0.059052	-0.134432	-0.009308	
0.249485	0.151217	0.014496	0.010834	
0.153658	0.211032	0.213168	0.016327	
0.102694	0.222324	0.275730	-0.004425	
-0.043794	0.149691	0.375830	-0.010529	
-0.081941	-0.029449	0.364843	-0.003204	
-0.167392	-0.211032	0.151522	-0.005341	
-0.197909	-0.276951	-0.119478	0.006866	
-0.289769	-0.281835	-0.199740	0.001678	
-0.500343	-0.249180	-0.094149	0.009918	
-0.616007	-0.121004	-0.107271	0.015106	
-0.431067	0.091401	-0.080415	-0.000763	
-0.127718	0.236057	-0.049897	-0.019073	
0.050202	0.267796	0.162509	-0.029449	
0.024567	0.191501	0.138399	-0.005951	
0.000153	-0.033723	-0.040132	0.024261	
0.125582	-0.299840	0.198215	-0.003510	
0.192111	-0.397192	-0.278782	-0.032502	
-0.020905	-0.149996	-0.308385	-0.009308	
-0.127108	0.095064	-0.113070	-0.023651	
-0.058137	0.269932	-0.151827	-0.022736	
0.321813	0.338292	-0.161288	-0.010223	
0.667583	0.302892	-0.058137	0.006256	
0.615396	0.081635	0.147249	-0.006256	
0.340123	-0.048066	0.621195	0.002594	
0.129244	-0.092011	0.431678	0.008698	
-0.019379	-0.121614	-0.144808	0.000763	
-0.189670	-0.128633	-0.325170	-0.002289	
-0.271763	-0.160983	-0.098116	-0.003204	
-0.316930	-0.236362	-0.124971	-0.005035	
-0.244907	-0.203403	-0.254063	-0.008087	
-0.196689	-0.155794	-0.156711	-0.010223	
-0.159457	0.014496	0.018158	-0.014191	
-0.068513	0.124666	0.051118	0.009308	
0.014191	0.139009	-0.322423	0.018768	
0.088349	0.153658	-0.327611	0.002899	
0.060273	0.152437	-0.193942	-0.017853	
0.117037	0.045014	0.261692	-0.006866	
0.158847	-0.053559	0.242771	-0.011139	
0.126497	-0.084077	0.269932	-0.000763	
0.094149	-0.098116	0.118258	-0.003510	
0.059968	0.001678	0.079499	-0.012054	
0.074616	0.151827	0.233311	-0.012054	
0.086213	0.181125	0.186923	-0.011444	
0.002289	0.142672	0.503395	-0.007477	
-0.092317	0.126497	0.308995	-0.000153	
-0.038301	0.024567	0.139315	0.002594	
-0.041352	-0.051118	0.218356	-0.005035	
-0.093537	-0.042573	0.188449	-0.020294	
-0.050508	0.000763	0.028839	-0.020599	
0.225071	0.076447	-0.079194	-0.007477	
0.313268	0.141451	-0.153353	-0.011444	
0.110933	0.175632	-0.081025	0.017548	
-0.080110	0.116732	0.073396	0.008087	
-0.152132	0.072175	-0.139620	-0.001678	
-0.180209	-0.005646	-0.320592	-0.005951	
-0.193332	-0.052033	-0.297093	-0.001373	
