NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:19:17	426163.54571810
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	inMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	inMedThighR X	inMedThighR Y	inMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
0.000	0.000	0.000	-2928.842	876.754	1034.164	-2917.326	617.122	1026.067	-3147.756	732.869	1080.431	-2954.560	919.626	712.875	0.000	0.000	0.000	-2993.213	893.937	599.009	-2924.050	822.693	573.653	-2930.635	540.643	758.885	-2877.575	586.631	738.974	-2938.392	547.400	657.971	-2897.186	593.538	650.735	-3010.312	870.621	544.390	0.000	0.000	0.000	-3010.251	572.444	561.882	0.000	0.000	0.000	-3099.344	887.107	450.192	-3022.373	883.942	447.214	-3161.203	955.611	447.450	0.000	0.000	0.000	-3082.400	542.376	420.886	-3011.431	554.665	437.454	0.000	0.000	0.000	0.000	0.000	0.000	-3066.254	762.283	136.796	0.000	0.000	0.000	-2843.290	809.179	62.895	-2815.505	614.461	63.781	-3091.950	848.947	120.364	0.000	0.000	0.000	-3055.621	566.639	129.099	-3041.250	654.764	130.493	-2957.696	855.321	79.592	0.000	0.000	0.000	0.000	0.000	0.000	-2928.532	564.377	83.843	0.000	0.000	0.000	-2955.118	640.108	106.701
0.000	0.000	0.000	-2928.783	876.633	1034.205	-2917.216	617.063	1025.650	-3147.723	732.804	1080.434	-2954.449	919.537	712.756	0.000	0.000	0.000	-2993.139	893.937	599.004	-2924.093	822.683	573.701	-2930.575	540.571	758.934	-2877.648	586.597	739.015	-2938.252	547.328	658.023	-2897.081	593.527	650.720	-3010.351	870.655	544.438	0.000	0.000	0.000	-3010.313	572.412	561.817	0.000	0.000	0.000	-3099.357	887.030	450.158	-3022.350	883.901	447.249	-3161.207	955.578	447.427	0.000	0.000	0.000	-3082.358	542.320	420.823	-3011.502	554.693	437.411	0.000	0.000	0.000	0.000	0.000	0.000	-3066.236	762.313	136.779	0.000	0.000	0.000	-2843.208	809.175	62.771	-2815.444	614.444	63.784	-3092.014	848.989	120.459	0.000	0.000	0.000	-3055.585	566.579	129.061	-3041.271	654.765	130.535	-2957.717	855.255	79.648	0.000	0.000	0.000	0.000	0.000	0.000	-2928.528	564.300	83.812	0.000	0.000	0.000	-2955.095	640.007	106.695
0.000	0.000	0.000	-2928.785	876.600	1034.183	-2917.248	617.053	1025.701	-3147.699	732.757	1080.433	-2954.609	919.614	712.941	0.000	0.000	0.000	-2993.008	893.853	599.085	-2923.971	822.600	573.710	-2930.493	540.517	758.960	-2877.497	586.563	739.062	-2938.454	547.352	657.989	-2897.102	593.457	650.727	-3010.260	870.534	544.353	0.000	0.000	0.000	-3010.156	572.425	561.806	0.000	0.000	0.000	-3099.422	887.073	450.245	-3022.359	883.887	447.227	-3161.144	955.528	447.363	0.000	0.000	0.000	-3082.419	542.344	420.909	-3011.490	554.670	437.390	0.000	0.000	0.000	0.000	0.000	0.000	-3066.452	762.350	136.733	0.000	0.000	0.000	-2843.276	809.177	62.901	-2815.669	614.505	63.696	-3091.989	848.972	120.476	0.000	0.000	0.000	-3055.656	566.590	129.050	-3041.311	654.801	130.550	-2957.657	855.294	79.616	0.000	0.000	0.000	0.000	0.000	0.000	-2928.551	564.315	83.835	0.000	0.000	0.000	-2955.018	640.005	106.738
0.000	0.000	0.000	-2928.812	876.616	1034.177	-2917.177	616.955	1025.802	-3147.676	732.721	1080.415	-2954.609	919.589	712.930	0.000	0.000	0.000	-2993.194	893.803	599.120	-2924.135	822.610	573.668	-2930.519	540.471	758.978	-2877.551	586.479	739.019	-2938.413	547.305	657.994	-2897.084	593.468	650.776	-3010.364	870.572	544.448	0.000	0.000	0.000	-3010.256	572.362	561.791	0.000	0.000	0.000	-3099.453	887.060	450.192	-3022.387	883.885	447.252	-3161.202	955.550	447.409	0.000	0.000	0.000	-3082.319	542.245	420.879	-3011.481	554.600	437.399	0.000	0.000	0.000	0.000	0.000	0.000	-3066.306	762.272	136.754	0.000	0.000	0.000	-2843.262	809.171	62.871	-2815.694	614.436	63.781	-3092.099	849.002	120.424	0.000	0.000	0.000	-3055.651	566.627	128.997	-3041.255	654.816	130.536	-2957.754	855.310	79.623	0.000	0.000	0.000	0.000	0.000	0.000	-2928.540	564.341	83.850	0.000	0.000	0.000	-2955.033	640.093	106.700
0.000	0.000	0.000	-2928.787	876.541	1034.170	-2917.116	616.941	1025.802	-3147.687	732.679	1080.459	-2954.578	919.526	712.898	0.000	0.000	0.000	-2996.199	894.166	598.338	-2924.169	822.557	573.723	-2930.489	540.477	758.980	-2877.400	586.472	739.058	-2938.293	547.250	658.010	-2897.274	593.480	650.769	-3010.276	870.501	544.405	0.000	0.000	0.000	-3010.310	572.414	561.810	0.000	0.000	0.000	-3099.495	887.082	450.300	-3022.352	883.848	447.234	-3161.152	955.525	447.404	0.000	0.000	0.000	-3082.343	542.242	420.906	-3011.173	554.459	437.477	0.000	0.000	0.000	0.000	0.000	0.000	-3066.455	762.339	136.750	0.000	0.000	0.000	-2843.226	809.180	62.779	-2815.760	614.502	63.671	-3092.040	848.998	120.445	0.000	0.000	0.000	-3055.722	566.599	129.129	-3041.295	654.766	130.574	-2957.691	855.296	79.648	0.000	0.000	0.000	0.000	0.000	0.000	-2928.593	564.266	83.849	0.000	0.000	0.000	-2955.049	640.098	106.693
0.000	0.000	0.000	-2928.840	876.566	1034.180	-2917.183	616.877	1025.803	-3147.692	732.647	1080.465	-2954.638	919.511	713.005	0.000	0.000	0.000	-2996.197	894.128	598.354	-2924.179	822.591	573.683	-2930.713	540.479	758.954	-2877.747	586.464	739.038	-2938.501	547.281	657.976	-2897.295	593.475	650.644	-3010.341	870.523	544.440	0.000	0.000	0.000	-3010.414	572.374	561.776	0.000	0.000	0.000	-3099.345	886.991	450.188	-3022.336	883.793	447.248	-3161.109	955.432	447.355	0.000	0.000	0.000	-3082.319	542.249	420.900	-3011.410	554.528	437.465	0.000	0.000	0.000	0.000	0.000	0.000	-3066.418	762.330	136.719	0.000	0.000	0.000	-2843.341	809.202	62.931	-2815.748	614.503	63.755	-3092.126	849.034	120.474	0.000	0.000	0.000	-3055.768	566.664	129.088	-3041.284	654.744	130.579	-2957.772	855.274	79.622	0.000	0.000	0.000	0.000	0.000	0.000	-2928.582	564.272	83.847	0.000	0.000	0.000	-2955.043	640.000	106.700
0.000	0.000	0.000	-2928.821	876.436	1034.127	-2917.181	616.880	1025.802	-3147.713	732.598	1080.489	-2954.567	919.433	712.939	0.000	0.000	0.000	-2996.185	894.147	598.321	-2924.005	822.520	573.727	-2930.545	540.369	759.024	-2877.458	586.408	739.078	-2938.342	547.233	657.996	-2897.168	593.365	650.815	-3010.299	870.444	544.429	0.000	0.000	0.000	-3010.306	572.307	561.810	0.000	0.000	0.000	-3099.482	887.041	450.331	-3022.400	883.809	447.330	-3161.167	955.454	447.402	0.000	0.000	0.000	-3082.329	542.221	420.933	-3011.409	554.529	437.463	0.000	0.000	0.000	0.000	0.000	0.000	-3066.315	762.223	136.813	0.000	0.000	0.000	-2843.325	809.180	62.923	-2815.730	614.488	63.703	-3092.099	848.978	120.509	0.000	0.000	0.000	-3055.694	566.603	129.056	-3041.297	654.745	130.545	-2957.720	855.297	79.649	0.000	0.000	0.000	0.000	0.000	0.000	-2928.591	564.299	83.881	0.000	0.000	0.000	-2955.338	640.113	106.848
0.000	0.000	0.000	-2928.704	876.413	1034.138	-2917.224	616.858	1025.829	-3147.661	732.544	1080.480	-2954.618	919.454	713.030	0.000	0.000	0.000	-2996.194	894.148	598.376	-2924.118	822.513	573.692	-2930.443	540.330	758.988	-2877.538	586.406	739.050	-2938.410	547.237	657.979	-2897.108	593.344	650.719	-3010.305	870.409	544.442	0.000	0.000	0.000	-3010.176	572.293	561.834	0.000	0.000	0.000	-3099.387	886.961	450.248	-3022.316	883.756	447.288	-3161.229	955.507	447.512	0.000	0.000	0.000	-3082.249	542.158	420.871	-3011.333	554.518	437.461	0.000	0.000	0.000	0.000	0.000	0.000	-3066.176	762.205	136.818	0.000	0.000	0.000	-2843.265	809.205	62.916	-2815.685	614.475	63.747	-3092.024	848.954	120.477	0.000	0.000	0.000	-3055.691	566.602	129.053	-3041.235	654.748	130.529	-2957.689	855.244	79.646	0.000	0.000	0.000	0.000	0.000	0.000	-2928.563	564.305	83.870	0.000	0.000	0.000	-2954.982	639.995	106.753
0.000	0.000	0.000	-2928.630	876.336	1034.124	-2917.126	616.821	1025.834	-3147.631	732.478	1080.470	-2954.607	919.432	712.978	0.000	0.000	0.000	-2996.143	894.106	598.318	-2923.955	822.358	573.718	-2930.476	540.270	759.002	-2877.567	586.320	739.069	-2938.319	547.158	657.998	-2896.954	593.222	650.769	-3010.237	870.397	544.430	0.000	0.000	0.000	-3010.061	572.252	561.731	0.000	0.000	0.000	-3099.236	886.954	450.243	-3022.309	883.709	447.306	-3161.166	955.455	447.448	0.000	0.000	0.000	-3082.273	542.197	420.924	-3011.399	554.471	437.439	0.000	0.000	0.000	0.000	0.000	0.000	-3066.362	762.254	136.766	0.000	0.000	0.000	-2843.220	809.195	62.805	-2815.694	614.486	63.690	-3092.039	848.979	120.527	0.000	0.000	0.000	-3055.828	566.640	129.006	-3041.250	654.737	130.571	-2957.707	855.275	79.678	0.000	0.000	0.000	0.000	0.000	0.000	-2928.572	564.288	83.874	0.000	0.000	0.000	-2955.038	640.089	106.667
0.000	0.000	0.000	-2928.652	876.305	1034.128	-2917.064	616.776	1025.809	-3147.567	732.403	1080.443	-2954.558	919.362	712.991	0.000	0.000	0.000	-2996.151	894.037	598.366	-2923.765	822.322	573.711	-2930.432	540.295	758.977	-2877.394	586.255	739.116	-2938.209	547.110	658.021	-2897.200	593.230	650.749	-3010.217	870.350	544.431	0.000	0.000	0.000	-3010.146	572.207	561.816	0.000	0.000	0.000	-3099.339	886.929	450.283	-3022.260	883.676	447.286	-3161.263	955.532	447.612	0.000	0.000	0.000	-3082.200	542.092	420.870	-3011.325	554.447	437.474	0.000	0.000	0.000	0.000	0.000	0.000	-3066.220	762.240	136.809	0.000	0.000	0.000	-2843.279	809.207	62.938	-2815.498	614.412	63.808	-3091.950	848.953	120.360	0.000	0.000	0.000	-3055.596	566.627	129.033	-3041.262	654.710	130.514	-2957.718	855.280	79.657	0.000	0.000	0.000	0.000	0.000	0.000	-2928.539	564.223	83.767	0.000	0.000	0.000	-2955.072	640.102	106.684
0.000	0.000	0.000	-2928.623	876.232	1034.104	-2917.169	616.748	1025.834	-3147.542	732.333	1080.459	-2954.508	919.305	713.017	0.000	0.000	0.000	-2996.122	894.004	598.380	-2923.852	822.286	573.766	-2930.513	540.268	758.957	-2877.278	586.231	739.061	-2938.093	547.041	658.024	-2896.877	593.188	650.714	-3010.187	870.297	544.409	0.000	0.000	0.000	-3009.942	572.159	561.844	0.000	0.000	0.000	-3099.331	886.851	450.242	-3022.201	883.607	447.246	-3161.083	955.374	447.415	0.000	0.000	0.000	-3082.186	542.103	420.926	-3011.082	554.261	437.525	0.000	0.000	0.000	0.000	0.000	0.000	-3066.128	762.185	136.851	0.000	0.000	0.000	-2843.231	809.168	62.914	-2815.525	614.429	63.829	-3092.039	848.979	120.527	0.000	0.000	0.000	-3055.811	566.721	128.944	-3041.252	654.717	130.565	-2957.757	855.273	79.620	0.000	0.000	0.000	0.000	0.000	0.000	-2928.561	564.271	83.851	0.000	0.000	0.000	-2954.851	639.968	106.794
0.000	0.000	0.000	-2928.629	876.219	1034.122	-2917.134	616.697	1025.878	-3147.527	732.277	1080.466	-2954.518	919.271	713.031	0.000	0.000	0.000	-2996.097	893.970	598.383	-2923.506	822.162	573.815	-2930.548	540.225	758.936	-2877.363	586.184	739.066	-2938.255	547.069	658.031	-2897.026	593.224	650.674	-3010.184	870.263	544.420	0.000	0.000	0.000	-3009.919	572.163	561.854	0.000	0.000	0.000	-3099.210	886.772	450.329	-3022.291	883.659	447.388	-3161.108	955.363	447.494	0.000	0.000	0.000	-3081.759	541.839	420.510	-3011.456	554.524	437.345	0.000	0.000	0.000	0.000	0.000	0.000	-3066.127	762.145	136.842	0.000	0.000	0.000	-2843.251	809.172	62.939	-2815.548	614.471	63.751	-3092.074	848.962	120.526	0.000	0.000	0.000	-3055.664	566.581	129.071	-3041.256	654.718	130.575	-2957.798	855.302	79.651	0.000	0.000	0.000	0.000	0.000	0.000	-2928.515	564.226	83.846	0.000	0.000	0.000	-2955.041	640.059	106.710
0.000	0.000	0.000	-2928.681	876.227	1034.107	-2917.152	616.614	1025.892	-3147.498	732.238	1080.452	-2954.388	919.149	712.948	0.000	0.000	0.000	-2996.059	893.908	598.371	-2923.772	822.183	573.781	-2930.606	540.247	758.890	-2877.319	586.144	739.112	-2938.105	547.051	657.970	-2897.000	593.099	650.856	-3010.127	870.210	544.384	0.000	0.000	0.000	-3010.003	572.119	561.801	0.000	0.000	0.000	-3099.231	886.774	450.335	-3022.192	883.568	447.301	-3160.971	955.226	447.391	0.000	0.000	0.000	-3082.220	542.085	420.977	-3011.384	554.452	437.409	0.000	0.000	0.000	0.000	0.000	0.000	-3066.313	762.278	136.760	0.000	0.000	0.000	-2843.172	809.167	62.788	-2815.699	614.484	63.691	-3092.084	848.929	120.543	0.000	0.000	0.000	-3055.623	566.591	129.071	-3041.226	654.737	130.558	-2957.663	855.217	79.575	0.000	0.000	0.000	0.000	0.000	0.000	-2928.573	564.301	83.881	0.000	0.000	0.000	-2955.128	640.054	106.751
0.000	0.000	0.000	-2928.597	876.142	1034.069	-2917.300	616.646	1025.850	-3147.509	732.202	1080.484	-2954.398	919.120	712.980	0.000	0.000	0.000	-2996.091	893.937	598.400	-2923.775	822.222	573.749	-2930.443	540.141	759.005	-2877.405	586.125	739.042	-2938.206	547.061	657.984	-2896.982	593.145	650.695	-3010.095	870.174	544.434	0.000	0.000	0.000	-3010.009	572.092	561.837	0.000	0.000	0.000	-3099.171	886.723	450.305	-3022.217	883.564	447.325	-3160.999	955.252	447.403	0.000	0.000	0.000	-3081.972	541.977	420.774	-3011.447	554.408	437.378	0.000	0.000	0.000	0.000	0.000	0.000	-3066.338	762.243	136.746	0.000	0.000	0.000	-2843.229	809.159	62.906	-2815.642	614.522	63.739	-3092.074	848.962	120.526	0.000	0.000	0.000	-3055.878	566.694	128.999	-3041.319	654.725	130.610	-2957.732	855.276	79.597	0.000	0.000	0.000	0.000	0.000	0.000	-2928.591	564.335	83.828	0.000	0.000	0.000	-2955.011	639.995	106.759
0.000	0.000	0.000	-2928.594	875.998	1034.245	-2917.233	616.587	1025.833	-3147.483	732.158	1080.488	-2954.408	919.122	713.018	0.000	0.000	0.000	-2995.987	893.851	598.313	-2923.749	822.112	573.777	-2930.494	540.118	758.933	-2877.196	586.039	739.121	-2938.172	547.014	657.931	-2896.879	593.050	650.725	-3010.129	870.178	544.465	0.000	0.000	0.000	-3010.093	572.107	561.819	0.000	0.000	0.000	-3099.120	886.713	450.259	-3022.264	883.580	447.404	-3161.055	955.277	447.495	0.000	0.000	0.000	-3082.073	541.953	420.868	-3011.213	554.337	437.399	0.000	0.000	0.000	0.000	0.000	0.000	-3066.405	762.250	136.727	0.000	0.000	0.000	-2843.249	809.177	62.904	-2815.688	614.477	63.644	-3092.168	848.943	120.508	0.000	0.000	0.000	-3055.753	566.679	129.040	-3041.220	654.692	130.532	-2957.724	855.243	79.599	0.000	0.000	0.000	0.000	0.000	0.000	-2928.609	564.266	83.864	0.000	0.000	0.000	-2955.023	640.031	106.739
0.000	0.000	0.000	-2928.571	875.981	1034.064	-2917.110	616.504	1025.862	-3147.454	732.089	1080.472	-2954.348	919.028	712.981	0.000	0.000	0.000	-2995.985	893.796	598.350	-2923.672	822.048	573.759	-2930.484	540.051	759.010	-2877.038	585.913	739.096	-2938.184	546.958	657.902	-2896.909	592.965	650.693	-3010.049	870.118	544.405	0.000	0.000	0.000	-3009.972	572.054	561.837	0.000	0.000	0.000	-3099.243	886.744	450.352	-3022.188	883.531	447.368	-3160.970	955.164	447.351	0.000	0.000	0.000	-3082.015	541.891	420.896	-3011.045	554.162	437.451	0.000	0.000	0.000	0.000	0.000	0.000	-3066.151	762.157	136.781	0.000	0.000	0.000	-2843.276	809.185	62.926	-2815.689	614.447	63.622	-3091.960	848.919	120.377	0.000	0.000	0.000	-3055.567	566.587	129.011	-3041.282	654.710	130.554	-2957.767	855.314	79.660	0.000	0.000	0.000	0.000	0.000	0.000	-2928.531	564.216	83.803	0.000	0.000	0.000	-2955.268	640.145	106.631
0.000	0.000	0.000	-2928.702	875.974	1034.270	-2917.304	616.477	1025.881	-3147.424	732.022	1080.461	-2954.238	918.897	712.961	0.000	0.000	0.000	-2995.926	893.725	598.314	-2923.570	821.999	573.805	-2930.392	539.989	758.960	-2877.006	585.889	739.144	-2938.046	546.860	657.904	-2896.831	592.974	650.745	-3010.039	870.087	544.482	0.000	0.000	0.000	-3010.046	572.042	561.847	0.000	0.000	0.000	-3099.135	886.668	450.352	-3022.125	883.455	447.350	-3160.963	955.159	447.441	0.000	0.000	0.000	-3082.033	541.912	420.912	-3011.142	554.265	437.464	0.000	0.000	0.000	0.000	0.000	0.000	-3066.320	762.181	136.752	0.000	0.000	0.000	-2843.236	809.126	62.891	-2815.542	614.458	63.730	-3092.009	848.904	120.511	0.000	0.000	0.000	-3055.554	566.533	129.039	-3041.289	654.667	130.601	-2957.682	855.240	79.614	0.000	0.000	0.000	0.000	0.000	0.000	-2928.574	564.270	83.871	0.000	0.000	0.000	-2955.101	639.974	106.656
0.000	0.000	0.000	-2928.576	875.865	1034.228	-2917.163	616.376	1025.895	-3147.423	731.960	1080.465	-2954.348	918.961	713.070	0.000	0.000	0.000	-2995.922	893.687	598.345	-2923.298	821.862	573.810	-2930.506	539.971	758.970	-2877.005	585.792	739.138	-2938.001	546.781	657.925	-2896.759	592.824	650.766	-3009.987	870.023	544.459	0.000	0.000	0.000	-3010.020	571.998	561.816	0.000	0.000	0.000	-3099.041	886.580	450.342	-3022.128	883.471	447.378	-3160.962	955.161	447.487	0.000	0.000	0.000	-3082.032	541.874	420.911	-3011.219	554.229	437.493	0.000	0.000	0.000	0.000	0.000	0.000	-3066.334	762.198	136.713	0.000	0.000	0.000	-2843.131	809.134	62.769	-2815.576	614.429	63.691	-3091.957	848.855	120.479	0.000	0.000	0.000	-3055.836	566.692	128.903	-3041.254	654.693	130.586	-2957.661	855.244	79.603	0.000	0.000	0.000	0.000	0.000	0.000	-2928.499	564.249	83.780	0.000	0.000	0.000	-2954.900	639.976	106.763
0.000	0.000	0.000	-2928.756	875.845	1034.347	-2917.757	616.584	1025.525	-3147.351	731.892	1080.442	-2954.179	918.840	712.946	0.000	0.000	0.000	-2995.810	893.636	598.274	-2923.360	821.904	573.761	-2930.559	539.925	758.985	-2877.042	585.693	739.092	-2937.941	546.765	657.867	-2896.736	592.871	650.705	-3009.974	870.010	544.466	0.000	0.000	0.000	-3009.769	571.856	561.852	0.000	0.000	0.000	-3099.018	886.558	450.363	-3022.090	883.435	447.359	-3160.880	955.077	447.408	0.000	0.000	0.000	-3081.970	541.855	420.858	-3010.961	554.081	437.460	0.000	0.000	0.000	0.000	0.000	0.000	-3066.174	762.106	136.807	0.000	0.000	0.000	-2843.130	809.137	62.764	-2815.516	614.470	63.736	-3092.007	848.891	120.443	0.000	0.000	0.000	-3055.607	566.584	129.043	-3041.257	654.738	130.614	-2957.612	855.199	79.565	0.000	0.000	0.000	0.000	0.000	0.000	-2928.562	564.233	83.882	0.000	0.000	0.000	-2955.062	639.964	106.686
0.000	0.000	0.000	-2928.648	875.827	1034.226	-2917.894	616.575	1025.522	-3147.331	731.849	1080.434	-2954.270	918.897	713.101	0.000	0.000	0.000	-2995.743	893.618	598.227	-2923.234	821.742	573.858	-2930.532	539.901	758.926	-2877.035	585.743	739.091	-2938.047	546.753	657.907	-2896.778	592.820	650.703	-3009.855	869.923	544.407	0.000	0.000	0.000	-3010.031	571.911	561.805	0.000	0.000	0.000	-3099.018	886.558	450.363	-3022.026	883.387	447.328	-3160.814	955.059	447.366	0.000	0.000	0.000	-3081.934	541.847	420.857	-3010.713	553.989	437.453	0.000	0.000	0.000	0.000	0.000	0.000	-3066.245	762.153	136.750	0.000	0.000	0.000	-2843.136	809.144	62.766	-2815.419	614.384	63.762	-3091.996	848.905	120.508	0.000	0.000	0.000	-3055.682	566.588	128.946	-3041.215	654.659	130.552	-2957.703	855.272	79.617	0.000	0.000	0.000	0.000	0.000	0.000	-2928.545	564.289	83.860	0.000	0.000	0.000	-2955.073	640.065	106.672
0.000	0.000	0.000	-2928.603	875.790	1034.235	-2917.631	616.501	1025.577	-3147.310	731.802	1080.415	-2954.180	918.797	713.047	0.000	0.000	0.000	-2995.801	893.596	598.343	-2923.359	821.780	573.749	-2930.504	539.862	758.980	-2876.899	585.691	739.081	-2938.109	546.761	657.887	-2896.798	592.792	650.701	-3009.810	869.895	544.377	0.000	0.000	0.000	-3010.009	571.928	561.772	0.000	0.000	0.000	-3099.113	886.593	450.393	-3022.060	883.417	447.379	-3160.749	954.968	447.323	0.000	0.000	0.000	-3081.605	541.697	420.544	-3010.960	554.082	437.457	0.000	0.000	0.000	0.000	0.000	0.000	-3066.284	762.186	136.715	0.000	0.000	0.000	-2843.214	809.132	62.881	-2815.680	614.472	63.656	-3092.031	848.883	120.509	0.000	0.000	0.000	-3055.625	566.545	129.025	-3041.268	654.738	130.581	-2957.733	855.261	79.581	0.000	0.000	0.000	0.000	0.000	0.000	-2928.529	564.246	83.851	0.000	0.000	0.000	-2955.162	639.990	106.706
0.000	0.000	0.000	-2928.594	875.782	1034.217	-2917.301	616.255	1025.766	-3147.318	731.739	1080.418	-2954.090	918.680	712.999	0.000	0.000	0.000	-2995.791	893.589	598.369	-2923.261	821.686	573.825	-2930.614	539.864	758.922	-2877.061	585.698	739.023	-2937.945	546.658	657.879	-2896.796	592.791	650.699	-3009.794	869.876	544.407	0.000	0.000	0.000	-3010.125	571.923	561.764	0.000	0.000	0.000	-3098.861	886.450	450.398	-3022.072	883.398	447.421	-3160.714	954.944	447.271	0.000	0.000	0.000	-3081.946	541.820	420.879	-3010.873	554.048	437.436	0.000	0.000	0.000	0.000	0.000	0.000	-3066.423	762.210	136.622	0.000	0.000	0.000	-2843.171	809.140	62.783	-2815.664	614.511	63.658	-3092.094	848.895	120.560	0.000	0.000	0.000	-3055.685	566.547	129.099	-3041.300	654.729	130.617	-2957.688	855.223	79.570	0.000	0.000	0.000	0.000	0.000	0.000	-2928.548	564.236	83.854	0.000	0.000	0.000	-2954.970	639.953	106.696
0.000	0.000	0.000	-2928.482	875.654	1034.161	-2917.853	616.473	1025.477	-3147.304	731.718	1080.430	-2953.990	918.622	712.947	0.000	0.000	0.000	-2995.755	893.538	598.339	-2923.296	821.685	573.767	-2930.545	539.790	758.918	-2876.903	585.578	739.089	-2938.131	546.623	657.893	-2896.773	592.761	650.663	-3009.803	869.828	544.430	0.000	0.000	0.000	-3009.816	571.815	561.795	0.000	0.000	0.000	-3098.933	886.463	450.450	-3022.077	883.401	447.441	-3160.703	954.909	447.296	0.000	0.000	0.000	-3081.912	541.616	420.868	-3011.791	554.366	436.978	0.000	0.000	0.000	0.000	0.000	0.000	-3066.372	762.156	136.733	0.000	0.000	0.000	-2843.187	809.100	62.906	-2815.728	614.495	63.664	-3092.118	848.911	120.543	0.000	0.000	0.000	-3055.542	566.567	128.941	-3041.238	654.661	130.542	-2957.805	855.248	79.622	0.000	0.000	0.000	0.000	0.000	0.000	-2928.554	564.240	83.824	0.000	0.000	0.000	-2954.974	639.959	106.737
0.000	0.000	0.000	-2928.535	875.649	1034.200	-2917.705	616.350	1025.558	-3147.277	731.679	1080.386	-2954.111	918.685	713.096	0.000	0.000	0.000	-2995.643	893.448	598.261	-2923.198	821.608	573.808	-2930.441	539.716	758.917	-2876.807	585.519	739.136	-2938.026	546.636	657.920	-2896.841	592.686	650.703	-3009.736	869.779	544.396	0.000	0.000	0.000	-3009.886	571.823	561.774	0.000	0.000	0.000	-3098.861	886.449	450.398	-3021.937	883.323	447.328	-3160.667	954.887	447.290	0.000	0.000	0.000	-3081.826	541.686	420.791	-3011.098	554.049	437.427	0.000	0.000	0.000	0.000	0.000	0.000	-3066.286	762.108	136.736	0.000	0.000	0.000	-2843.257	809.142	62.913	-2815.653	614.477	63.703	-3091.972	848.881	120.529	0.000	0.000	0.000	-3055.787	566.604	128.952	-3041.293	654.731	130.608	-2957.700	855.270	79.645	0.000	0.000	0.000	0.000	0.000	0.000	-2928.459	564.251	83.785	0.000	0.000	0.000	-2955.089	639.989	106.668
